"BillOfMaterialsID","ProductAssemblyID","ComponentID","StartDate","EndDate","UnitMeasureCode","BOMLevel","PerAssemblyQty","ModifiedDate"
"64","751","813","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3047","751","820","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3124","751","828","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"2125","751","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"447","751","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"68","751","940","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"1707","751","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3290","751","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1932","751","951","6/19/2010 12:00:00 AM","8/18/2010 12:00:00 AM","EA ","1","2.00","8/18/2010 12:00:00 AM"
"1703","751","951","8/19/2010 12:00:00 AM","","EA ","1","1.00","8/5/2010 12:00:00 AM"
"832","751","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1697","751","996","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2983","752","519","9/15/2010 12:00:00 AM","11/14/2010 12:00:00 AM","EA ","1","2.00","11/14/2010 12:00:00 AM"
"2855","752","519","11/15/2010 12:00:00 AM","","EA ","1","1.00","11/1/2010 12:00:00 AM"
"3067","752","720","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"472","752","807","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"85","752","813","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3069","752","820","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"748","752","828","3/18/2010 12:00:00 AM","5/17/2010 12:00:00 AM","EA ","1","2.00","5/17/2010 12:00:00 AM"
"530","752","828","5/18/2010 12:00:00 AM","","EA ","1","1.00","5/4/2010 12:00:00 AM"
"2461","752","894","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"703","752","907","3/18/2010 12:00:00 AM","5/17/2010 12:00:00 AM","EA ","1","2.00","5/17/2010 12:00:00 AM"
"478","752","907","5/18/2010 12:00:00 AM","","EA ","1","1.00","5/4/2010 12:00:00 AM"
"291","752","940","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","2.00","5/3/2010 12:00:00 AM"
"89","752","940","5/4/2010 12:00:00 AM","","EA ","1","1.00","4/20/2010 12:00:00 AM"
"1738","752","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3313","752","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1734","752","951","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"852","752","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1730","752","996","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1119","753","519","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"931","753","519","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"3334","753","721","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"490","753","807","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"97","753","813","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3080","753","820","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3126","753","828","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"2129","753","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3086","753","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3339","753","940","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1765","753","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3331","753","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1763","753","951","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"868","753","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1760","753","996","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"139","754","518","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3347","754","734","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1298","754","806","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"496","754","812","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1776","754","819","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1818","754","827","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2131","754","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"499","754","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"497","754","939","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1774","754","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3345","754","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2098","754","950","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"881","754","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"2238","754","995","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","2.00","9/6/2010 12:00:00 AM"
"2096","754","995","9/7/2010 12:00:00 AM","","EA ","1","1.00","8/24/2010 12:00:00 AM"
"3395","755","518","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2818","755","735","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"1311","755","806","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"502","755","812","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1785","755","819","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1348","755","827","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2463","755","894","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"507","755","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"505","755","939","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1784","755","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3354","755","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2109","755","950","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"887","755","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"2106","755","995","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"130","756","518","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"2750","756","731","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"1685","756","806","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3026","756","812","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1505","756","819","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1231","756","819","8/9/2010 12:00:00 AM","","EA ","1","1.00","7/26/2010 12:00:00 AM"
"1808","756","827","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2122","756","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3032","756","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3029","756","939","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1227","756","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"39","756","948","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"2338","756","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2741","756","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"2331","756","995","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"3386","757","518","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2379","757","732","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"1719","757","806","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3048","757","812","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1252","757","819","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1340","757","827","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2458","757","894","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"3055","757","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3052","757","939","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1246","757","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"279","757","948","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","2.00","5/3/2010 12:00:00 AM"
"58","757","948","5/4/2010 12:00:00 AM","","EA ","1","1.00","4/20/2010 12:00:00 AM"
"2369","757","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2763","757","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"2587","757","995","8/5/2010 12:00:00 AM","10/4/2010 12:00:00 AM","EA ","1","2.00","10/4/2010 12:00:00 AM"
"2358","757","995","10/5/2010 12:00:00 AM","","EA ","1","1.00","9/21/2010 12:00:00 AM"
"135","758","518","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"1273","758","733","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1945","758","806","6/19/2010 12:00:00 AM","8/18/2010 12:00:00 AM","EA ","1","2.00","8/18/2010 12:00:00 AM"
"1748","758","806","8/19/2010 12:00:00 AM","","EA ","1","1.00","8/5/2010 12:00:00 AM"
"3070","758","812","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1275","758","819","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1814","758","827","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2127","758","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3076","758","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"3073","758","939","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1270","758","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"78","758","948","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"2401","758","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2785","758","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"2392","758","995","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"540","759","517","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"2438","759","728","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"1297","759","806","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1296","759","811","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2243","759","818","7/8/2010 12:00:00 AM","9/6/2010 12:00:00 AM","EA ","1","2.00","9/6/2010 12:00:00 AM"
"2102","759","818","9/7/2010 12:00:00 AM","","EA ","1","1.00","8/24/2010 12:00:00 AM"
"2146","759","826","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2130","759","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"498","759","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1300","759","938","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1773","759","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3344","759","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2097","759","950","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"1079","759","952","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"880","759","952","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"2809","759","994","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"3133","760","517","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1307","760","729","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1310","760","806","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1309","760","811","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2112","760","818","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2475","760","826","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2462","760","894","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"506","760","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1312","760","938","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1783","760","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3353","760","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2108","760","950","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"886","760","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"2813","760","994","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"542","761","517","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"510","761","730","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1322","761","806","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1321","761","811","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2118","761","818","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2149","761","826","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2133","761","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"513","761","907","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1323","761","938","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1792","761","945","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"3360","761","948","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"2116","761","950","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"894","761","952","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"2821","761","994","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"534","762","517","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1230","762","725","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"1684","762","806","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1682","762","811","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2351","762","818","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2138","762","826","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2121","762","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3031","762","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1689","762","938","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1226","762","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"273","762","948","3/4/2010 12:00:00 AM","5/3/2010 12:00:00 AM","EA ","1","2.00","5/3/2010 12:00:00 AM"
"38","762","948","5/4/2010 12:00:00 AM","","EA ","1","1.00","4/20/2010 12:00:00 AM"
"2337","762","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2740","762","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"806","762","994","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"3132","763","517","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"432","763","726","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"1718","763","806","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1716","763","811","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2382","763","818","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2471","763","826","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2457","763","894","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"3054","763","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1723","763","938","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1245","763","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"57","763","948","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"2368","763","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2762","763","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"1047","763","994","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"826","763","994","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"538","764","517","3/18/2010 12:00:00 AM","","EA ","1","1.00","3/4/2010 12:00:00 AM"
"82","764","727","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"1747","764","806","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1745","764","811","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"2601","764","818","8/5/2010 12:00:00 AM","10/4/2010 12:00:00 AM","EA ","1","2.00","10/4/2010 12:00:00 AM"
"2413","764","818","10/5/2010 12:00:00 AM","","EA ","1","1.00","9/21/2010 12:00:00 AM"
"2142","764","826","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2126","764","894","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3075","764","907","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1752","764","938","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1269","764","945","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"77","764","948","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"2400","764","950","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2784","764","952","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"848","764","994","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1572","765","517","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1355","765","517","8/9/2010 12:00:00 AM","","EA ","1","1.00","7/26/2010 12:00:00 AM"
"2437","765","722","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2440","765","806","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2439","765","811","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"884","765","818","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1109","765","826","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"923","765","826","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"911","765","894","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1301","765","907","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2441","765","938","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2100","765","945","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3092","765","948","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"1080","765","950","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"883","765","950","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"104","765","952","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3340","765","994","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1827","766","517","6/19/2010 12:00:00 AM","","EA ","1","1.00","6/5/2010 12:00:00 AM"
"1306","766","723","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2447","766","806","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2446","766","811","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"889","766","818","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"2850","766","826","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"2839","766","894","9/15/2010 12:00:00 AM","","EA ","1","1.00","9/1/2010 12:00:00 AM"
"1314","766","907","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2448","766","938","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2111","766","945","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3098","766","948","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"888","766","950","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"108","766","952","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3348","766","994","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1573","767","517","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1356","767","517","8/9/2010 12:00:00 AM","","EA ","1","1.00","7/26/2010 12:00:00 AM"
"740","767","724","3/18/2010 12:00:00 AM","5/17/2010 12:00:00 AM","EA ","1","2.00","5/17/2010 12:00:00 AM"
"509","767","724","5/18/2010 12:00:00 AM","","EA ","1","1.00","5/4/2010 12:00:00 AM"
"2453","767","806","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2452","767","811","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"896","767","818","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1111","767","826","5/26/2010 12:00:00 AM","7/25/2010 12:00:00 AM","EA ","1","2.00","7/25/2010 12:00:00 AM"
"924","767","826","7/26/2010 12:00:00 AM","","EA ","1","1.00","7/12/2010 12:00:00 AM"
"912","767","894","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"1324","767","907","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2454","767","938","8/5/2010 12:00:00 AM","","EA ","1","1.00","7/22/2010 12:00:00 AM"
"2117","767","945","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"3105","767","948","12/15/2010 12:00:00 AM","","EA ","1","1.00","12/1/2010 12:00:00 AM"
"895","767","950","5/26/2010 12:00:00 AM","","EA ","1","1.00","5/12/2010 12:00:00 AM"
"110","767","952","3/4/2010 12:00:00 AM","","EA ","1","1.00","2/18/2010 12:00:00 AM"
"3359","767","994","12/23/2010 12:00:00 AM","","EA ","1","1.00","12/9/2010 12:00:00 AM"
"1570","768","517","6/9/2010 12:00:00 AM","8/8/2010 12:00:00 AM","EA ","1","2.00","8/8/2010 12:00:00 AM"
"1350","768","517","8/9/2010 12:00:00 AM","","EA ","1","1.00","7/26/2010 12:00:00 AM"
"1229","768","736","6/9/2010 12:00:00 AM","","EA ","1","1.00","5/26/2010 12:00:00 AM"
"2041","768","806","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
"2038","768","811","7/8/2010 12:00:00 AM","","EA ","1","1.00","6/24/2010 12:00:00 AM"
