"SalesOrderID","SalesReasonID","ModifiedDate"
"45990","9","3/26/2012 12:00:00 AM"
"45993","5","3/27/2012 12:00:00 AM"
"45993","9","3/27/2012 12:00:00 AM"
"45994","5","3/27/2012 12:00:00 AM"
"45994","9","3/27/2012 12:00:00 AM"
"45995","5","3/27/2012 12:00:00 AM"
"45995","9","3/27/2012 12:00:00 AM"
"45996","5","3/27/2012 12:00:00 AM"
"45996","9","3/27/2012 12:00:00 AM"
"45999","5","3/28/2012 12:00:00 AM"
"45999","9","3/28/2012 12:00:00 AM"
"46000","5","3/28/2012 12:00:00 AM"
"46000","9","3/28/2012 12:00:00 AM"
"46001","5","3/28/2012 12:00:00 AM"
"46001","9","3/28/2012 12:00:00 AM"
"46002","5","3/28/2012 12:00:00 AM"
"46002","9","3/28/2012 12:00:00 AM"
"46003","5","3/28/2012 12:00:00 AM"
"46003","9","3/28/2012 12:00:00 AM"
"46004","5","3/28/2012 12:00:00 AM"
"46004","9","3/28/2012 12:00:00 AM"
"46005","5","3/28/2012 12:00:00 AM"
"46005","9","3/28/2012 12:00:00 AM"
"46006","5","3/28/2012 12:00:00 AM"
"46006","9","3/28/2012 12:00:00 AM"
"46007","5","3/28/2012 12:00:00 AM"
"46007","9","3/28/2012 12:00:00 AM"
"46013","5","3/29/2012 12:00:00 AM"
"46013","9","3/29/2012 12:00:00 AM"
"46014","5","3/29/2012 12:00:00 AM"
"46014","9","3/29/2012 12:00:00 AM"
"46015","5","3/29/2012 12:00:00 AM"
"46015","9","3/29/2012 12:00:00 AM"
"46016","5","3/29/2012 12:00:00 AM"
"46016","9","3/29/2012 12:00:00 AM"
"46017","5","3/29/2012 12:00:00 AM"
"46017","9","3/29/2012 12:00:00 AM"
"46018","5","3/29/2012 12:00:00 AM"
"46018","9","3/29/2012 12:00:00 AM"
"46020","5","3/29/2012 12:00:00 AM"
"46020","9","3/29/2012 12:00:00 AM"
"46021","5","3/29/2012 12:00:00 AM"
"46021","9","3/29/2012 12:00:00 AM"
"46108","5","3/30/2012 12:00:00 AM"
"46108","9","3/30/2012 12:00:00 AM"
"46109","5","3/30/2012 12:00:00 AM"
"46109","9","3/30/2012 12:00:00 AM"
"46110","5","3/30/2012 12:00:00 AM"
"46110","9","3/30/2012 12:00:00 AM"
"46111","5","3/30/2012 12:00:00 AM"
"46111","9","3/30/2012 12:00:00 AM"
"46112","5","3/30/2012 12:00:00 AM"
"46112","9","3/30/2012 12:00:00 AM"
"46113","5","3/30/2012 12:00:00 AM"
"46113","9","3/30/2012 12:00:00 AM"
"46114","5","3/30/2012 12:00:00 AM"
"46114","9","3/30/2012 12:00:00 AM"
"46115","5","3/30/2012 12:00:00 AM"
"46115","9","3/30/2012 12:00:00 AM"
"46117","5","3/30/2012 12:00:00 AM"
"46117","9","3/30/2012 12:00:00 AM"
"46118","5","3/30/2012 12:00:00 AM"
"46118","9","3/30/2012 12:00:00 AM"
"46120","5","3/31/2012 12:00:00 AM"
"46120","9","3/31/2012 12:00:00 AM"
"46121","5","3/31/2012 12:00:00 AM"
"46121","9","3/31/2012 12:00:00 AM"
"46122","5","3/31/2012 12:00:00 AM"
"46122","9","3/31/2012 12:00:00 AM"
"46123","5","3/31/2012 12:00:00 AM"
"46123","9","3/31/2012 12:00:00 AM"
"46124","5","3/31/2012 12:00:00 AM"
"46124","9","3/31/2012 12:00:00 AM"
"46125","5","4/1/2012 12:00:00 AM"
"46125","9","4/1/2012 12:00:00 AM"
"46128","5","4/1/2012 12:00:00 AM"
"46128","9","4/1/2012 12:00:00 AM"
"46129","5","4/1/2012 12:00:00 AM"
"46129","9","4/1/2012 12:00:00 AM"
"46130","5","4/2/2012 12:00:00 AM"
"46130","9","4/2/2012 12:00:00 AM"
"46131","5","4/2/2012 12:00:00 AM"
"46131","9","4/2/2012 12:00:00 AM"
"46132","5","4/2/2012 12:00:00 AM"
"46132","9","4/2/2012 12:00:00 AM"
"46133","5","4/2/2012 12:00:00 AM"
"46133","9","4/2/2012 12:00:00 AM"
"46134","5","4/2/2012 12:00:00 AM"
"46134","9","4/2/2012 12:00:00 AM"
"46135","5","4/2/2012 12:00:00 AM"
"46135","9","4/2/2012 12:00:00 AM"
"46136","5","4/2/2012 12:00:00 AM"
"46136","9","4/2/2012 12:00:00 AM"
"46137","5","4/2/2012 12:00:00 AM"
"46137","9","4/2/2012 12:00:00 AM"
"46138","5","4/2/2012 12:00:00 AM"
"46138","9","4/2/2012 12:00:00 AM"
"46142","5","4/3/2012 12:00:00 AM"
"46142","9","4/3/2012 12:00:00 AM"
"46148","5","4/4/2012 12:00:00 AM"
"46148","9","4/4/2012 12:00:00 AM"
"46149","5","4/4/2012 12:00:00 AM"
"46149","9","4/4/2012 12:00:00 AM"
"46152","5","4/4/2012 12:00:00 AM"
"46152","9","4/4/2012 12:00:00 AM"
"46155","5","4/5/2012 12:00:00 AM"
"46155","9","4/5/2012 12:00:00 AM"
"46156","5","4/5/2012 12:00:00 AM"
"46156","9","4/5/2012 12:00:00 AM"
"46161","5","4/6/2012 12:00:00 AM"
"46161","9","4/6/2012 12:00:00 AM"
"46162","5","4/6/2012 12:00:00 AM"
"46162","9","4/6/2012 12:00:00 AM"
"46163","5","4/6/2012 12:00:00 AM"
"46163","9","4/6/2012 12:00:00 AM"
"46164","5","4/6/2012 12:00:00 AM"
"46164","9","4/6/2012 12:00:00 AM"
"46165","5","4/6/2012 12:00:00 AM"
"46165","9","4/6/2012 12:00:00 AM"
"46166","5","4/6/2012 12:00:00 AM"
"46166","9","4/6/2012 12:00:00 AM"
"46169","5","4/6/2012 12:00:00 AM"
"46169","9","4/6/2012 12:00:00 AM"
"46170","5","4/7/2012 12:00:00 AM"
"46170","9","4/7/2012 12:00:00 AM"
"46171","5","4/7/2012 12:00:00 AM"
"46171","9","4/7/2012 12:00:00 AM"
"46172","5","4/7/2012 12:00:00 AM"
"46172","9","4/7/2012 12:00:00 AM"
"46173","5","4/7/2012 12:00:00 AM"
"46173","9","4/7/2012 12:00:00 AM"
"46174","5","4/7/2012 12:00:00 AM"
"46174","9","4/7/2012 12:00:00 AM"
"46177","5","4/8/2012 12:00:00 AM"
"46177","9","4/8/2012 12:00:00 AM"
"46179","5","4/9/2012 12:00:00 AM"
"46179","9","4/9/2012 12:00:00 AM"
"46180","5","4/9/2012 12:00:00 AM"
"46180","9","4/9/2012 12:00:00 AM"
"46184","5","4/10/2012 12:00:00 AM"
"46184","9","4/10/2012 12:00:00 AM"
"46185","5","4/10/2012 12:00:00 AM"
"46185","9","4/10/2012 12:00:00 AM"
"46186","5","4/10/2012 12:00:00 AM"
"46186","9","4/10/2012 12:00:00 AM"
"46187","5","4/10/2012 12:00:00 AM"
"46187","9","4/10/2012 12:00:00 AM"
"46188","5","4/10/2012 12:00:00 AM"
"46188","9","4/10/2012 12:00:00 AM"
"46189","5","4/10/2012 12:00:00 AM"
"46189","9","4/10/2012 12:00:00 AM"
"46190","5","4/10/2012 12:00:00 AM"
"46190","9","4/10/2012 12:00:00 AM"
"46191","5","4/10/2012 12:00:00 AM"
"46191","9","4/10/2012 12:00:00 AM"
"46192","5","4/11/2012 12:00:00 AM"
"46192","9","4/11/2012 12:00:00 AM"
"46194","5","4/11/2012 12:00:00 AM"
"46194","9","4/11/2012 12:00:00 AM"
"46195","5","4/11/2012 12:00:00 AM"
"46195","9","4/11/2012 12:00:00 AM"
"46196","5","4/11/2012 12:00:00 AM"
"46196","9","4/11/2012 12:00:00 AM"
"46199","5","4/11/2012 12:00:00 AM"
"46199","9","4/11/2012 12:00:00 AM"
"46200","5","4/11/2012 12:00:00 AM"
"46200","9","4/11/2012 12:00:00 AM"
"46201","5","4/11/2012 12:00:00 AM"
"46201","9","4/11/2012 12:00:00 AM"
"46205","5","4/12/2012 12:00:00 AM"
"46205","9","4/12/2012 12:00:00 AM"
"46208","5","4/12/2012 12:00:00 AM"
"46208","9","4/12/2012 12:00:00 AM"
"46209","5","4/12/2012 12:00:00 AM"
"46209","9","4/12/2012 12:00:00 AM"
"46210","5","4/12/2012 12:00:00 AM"
"46210","9","4/12/2012 12:00:00 AM"
"46212","5","4/13/2012 12:00:00 AM"
"46212","9","4/13/2012 12:00:00 AM"
"46213","5","4/13/2012 12:00:00 AM"
"46213","9","4/13/2012 12:00:00 AM"
"46214","5","4/13/2012 12:00:00 AM"
"46214","9","4/13/2012 12:00:00 AM"
"46215","5","4/13/2012 12:00:00 AM"
"46215","9","4/13/2012 12:00:00 AM"
"46216","5","4/13/2012 12:00:00 AM"
"46216","9","4/13/2012 12:00:00 AM"
"46217","5","4/13/2012 12:00:00 AM"
"46217","9","4/13/2012 12:00:00 AM"
"46218","5","4/14/2012 12:00:00 AM"
"46218","9","4/14/2012 12:00:00 AM"
"46219","5","4/14/2012 12:00:00 AM"
"46219","9","4/14/2012 12:00:00 AM"
"46220","5","4/14/2012 12:00:00 AM"
"46220","9","4/14/2012 12:00:00 AM"
"46221","5","4/14/2012 12:00:00 AM"
"46221","9","4/14/2012 12:00:00 AM"
"46225","5","4/14/2012 12:00:00 AM"
"46225","9","4/14/2012 12:00:00 AM"
"46226","5","4/14/2012 12:00:00 AM"
"46226","9","4/14/2012 12:00:00 AM"
"46231","5","4/15/2012 12:00:00 AM"
"46231","9","4/15/2012 12:00:00 AM"
"46232","5","4/15/2012 12:00:00 AM"
"46232","9","4/15/2012 12:00:00 AM"
"46233","5","4/15/2012 12:00:00 AM"
"46233","9","4/15/2012 12:00:00 AM"
"46234","5","4/15/2012 12:00:00 AM"
"46234","9","4/15/2012 12:00:00 AM"
"46235","5","4/15/2012 12:00:00 AM"
"46235","9","4/15/2012 12:00:00 AM"
"46237","5","4/15/2012 12:00:00 AM"
"46237","9","4/15/2012 12:00:00 AM"
"46238","5","4/16/2012 12:00:00 AM"
"46238","9","4/16/2012 12:00:00 AM"
"46239","5","4/16/2012 12:00:00 AM"
"46239","9","4/16/2012 12:00:00 AM"
"46240","5","4/16/2012 12:00:00 AM"
"46240","9","4/16/2012 12:00:00 AM"
"46242","5","4/16/2012 12:00:00 AM"
"46242","9","4/16/2012 12:00:00 AM"
"46243","5","4/16/2012 12:00:00 AM"
"46243","9","4/16/2012 12:00:00 AM"
"46244","5","4/16/2012 12:00:00 AM"
"46244","9","4/16/2012 12:00:00 AM"
"46245","5","4/16/2012 12:00:00 AM"
"46245","9","4/16/2012 12:00:00 AM"
"46246","5","4/17/2012 12:00:00 AM"
"46246","9","4/17/2012 12:00:00 AM"
"46250","5","4/17/2012 12:00:00 AM"
"46250","9","4/17/2012 12:00:00 AM"
"46252","5","4/18/2012 12:00:00 AM"
"46252","9","4/18/2012 12:00:00 AM"
"46253","5","4/18/2012 12:00:00 AM"
"46253","9","4/18/2012 12:00:00 AM"
"46254","5","4/18/2012 12:00:00 AM"
"46254","9","4/18/2012 12:00:00 AM"
"46255","5","4/18/2012 12:00:00 AM"
"46255","9","4/18/2012 12:00:00 AM"
"46256","5","4/18/2012 12:00:00 AM"
"46256","9","4/18/2012 12:00:00 AM"
"46258","5","4/19/2012 12:00:00 AM"
"46258","9","4/19/2012 12:00:00 AM"
"46259","5","4/19/2012 12:00:00 AM"
"46259","9","4/19/2012 12:00:00 AM"
"46260","5","4/19/2012 12:00:00 AM"
"46260","9","4/19/2012 12:00:00 AM"
"46262","5","4/19/2012 12:00:00 AM"
"46262","9","4/19/2012 12:00:00 AM"
"46263","5","4/19/2012 12:00:00 AM"
"46263","9","4/19/2012 12:00:00 AM"
"46265","5","4/20/2012 12:00:00 AM"
"46265","9","4/20/2012 12:00:00 AM"
"46266","5","4/20/2012 12:00:00 AM"
"46266","9","4/20/2012 12:00:00 AM"
"46267","5","4/20/2012 12:00:00 AM"
"46267","9","4/20/2012 12:00:00 AM"
"46268","5","4/20/2012 12:00:00 AM"
"46268","9","4/20/2012 12:00:00 AM"
"46269","5","4/20/2012 12:00:00 AM"
"46269","9","4/20/2012 12:00:00 AM"
"46270","5","4/21/2012 12:00:00 AM"
"46270","9","4/21/2012 12:00:00 AM"
"46271","5","4/21/2012 12:00:00 AM"
"46271","9","4/21/2012 12:00:00 AM"
"46272","5","4/21/2012 12:00:00 AM"
"46272","9","4/21/2012 12:00:00 AM"
"46275","5","4/21/2012 12:00:00 AM"
"46275","9","4/21/2012 12:00:00 AM"
"46276","5","4/21/2012 12:00:00 AM"
"46276","9","4/21/2012 12:00:00 AM"
"46279","5","4/22/2012 12:00:00 AM"
"46279","9","4/22/2012 12:00:00 AM"
"46280","5","4/22/2012 12:00:00 AM"
"46280","9","4/22/2012 12:00:00 AM"
"46287","5","4/23/2012 12:00:00 AM"
"46287","9","4/23/2012 12:00:00 AM"
"46288","5","4/23/2012 12:00:00 AM"
"46288","9","4/23/2012 12:00:00 AM"
"46289","5","4/23/2012 12:00:00 AM"
"46289","9","4/23/2012 12:00:00 AM"
"46291","5","4/23/2012 12:00:00 AM"
"46291","9","4/23/2012 12:00:00 AM"
"46292","5","4/23/2012 12:00:00 AM"
"46292","9","4/23/2012 12:00:00 AM"
"46293","5","4/23/2012 12:00:00 AM"
"46293","9","4/23/2012 12:00:00 AM"
"46296","5","4/24/2012 12:00:00 AM"
"46296","9","4/24/2012 12:00:00 AM"
"46297","5","4/24/2012 12:00:00 AM"
"46297","9","4/24/2012 12:00:00 AM"
"46298","5","4/24/2012 12:00:00 AM"
"46298","9","4/24/2012 12:00:00 AM"
"46299","5","4/24/2012 12:00:00 AM"
"46299","9","4/24/2012 12:00:00 AM"
"46300","5","4/24/2012 12:00:00 AM"
"46300","9","4/24/2012 12:00:00 AM"
"46301","5","4/25/2012 12:00:00 AM"
"46301","9","4/25/2012 12:00:00 AM"
"46302","5","4/25/2012 12:00:00 AM"
"46302","9","4/25/2012 12:00:00 AM"
"46305","5","4/25/2012 12:00:00 AM"
"46305","9","4/25/2012 12:00:00 AM"
"46306","5","4/26/2012 12:00:00 AM"
"46306","9","4/26/2012 12:00:00 AM"
"46307","5","4/26/2012 12:00:00 AM"
"46307","9","4/26/2012 12:00:00 AM"
"46308","5","4/26/2012 12:00:00 AM"
"46308","9","4/26/2012 12:00:00 AM"
"46311","5","4/27/2012 12:00:00 AM"
"46311","9","4/27/2012 12:00:00 AM"
"46312","5","4/28/2012 12:00:00 AM"
"46312","9","4/28/2012 12:00:00 AM"
"46313","5","4/28/2012 12:00:00 AM"
"46313","9","4/28/2012 12:00:00 AM"
"46314","5","4/28/2012 12:00:00 AM"
"46314","9","4/28/2012 12:00:00 AM"
"46315","5","4/28/2012 12:00:00 AM"
"46315","9","4/28/2012 12:00:00 AM"
"46318","5","4/28/2012 12:00:00 AM"
"46318","9","4/28/2012 12:00:00 AM"
"46319","5","4/29/2012 12:00:00 AM"
"46319","9","4/29/2012 12:00:00 AM"
"46390","5","4/30/2012 12:00:00 AM"
"46390","9","4/30/2012 12:00:00 AM"
"46391","5","4/30/2012 12:00:00 AM"
"46391","9","4/30/2012 12:00:00 AM"
"46392","5","4/30/2012 12:00:00 AM"
"46392","9","4/30/2012 12:00:00 AM"
"46393","5","4/30/2012 12:00:00 AM"
"46393","9","4/30/2012 12:00:00 AM"
"46394","5","5/1/2012 12:00:00 AM"
"46394","9","5/1/2012 12:00:00 AM"
"46396","5","5/1/2012 12:00:00 AM"
"46396","9","5/1/2012 12:00:00 AM"
"46398","5","5/1/2012 12:00:00 AM"
"46398","9","5/1/2012 12:00:00 AM"
"46399","5","5/1/2012 12:00:00 AM"
"46399","9","5/1/2012 12:00:00 AM"
"46400","5","5/1/2012 12:00:00 AM"
"46400","9","5/1/2012 12:00:00 AM"
"46401","5","5/1/2012 12:00:00 AM"
"46401","9","5/1/2012 12:00:00 AM"
"46402","5","5/1/2012 12:00:00 AM"
"46402","9","5/1/2012 12:00:00 AM"
"46403","5","5/1/2012 12:00:00 AM"
"46403","9","5/1/2012 12:00:00 AM"
"46404","5","5/1/2012 12:00:00 AM"
"46404","9","5/1/2012 12:00:00 AM"
"46405","5","5/1/2012 12:00:00 AM"
"46405","9","5/1/2012 12:00:00 AM"
"46406","5","5/2/2012 12:00:00 AM"
"46406","9","5/2/2012 12:00:00 AM"
"46409","5","5/3/2012 12:00:00 AM"
"46409","9","5/3/2012 12:00:00 AM"
"46411","5","5/3/2012 12:00:00 AM"
"46411","9","5/3/2012 12:00:00 AM"
"46412","5","5/3/2012 12:00:00 AM"
"46412","9","5/3/2012 12:00:00 AM"
"46415","5","5/3/2012 12:00:00 AM"
"46415","9","5/3/2012 12:00:00 AM"
"46416","5","5/4/2012 12:00:00 AM"
"46416","9","5/4/2012 12:00:00 AM"
"46417","5","5/4/2012 12:00:00 AM"
"46417","9","5/4/2012 12:00:00 AM"
"46418","5","5/4/2012 12:00:00 AM"
"46418","9","5/4/2012 12:00:00 AM"
"46420","5","5/4/2012 12:00:00 AM"
"46420","9","5/4/2012 12:00:00 AM"
"46422","5","5/5/2012 12:00:00 AM"
"46422","9","5/5/2012 12:00:00 AM"
"46423","5","5/5/2012 12:00:00 AM"
"46423","9","5/5/2012 12:00:00 AM"
"46424","5","5/5/2012 12:00:00 AM"
"46424","9","5/5/2012 12:00:00 AM"
"46425","5","5/5/2012 12:00:00 AM"
"46425","9","5/5/2012 12:00:00 AM"
"46428","5","5/5/2012 12:00:00 AM"
"46428","9","5/5/2012 12:00:00 AM"
"46430","5","5/6/2012 12:00:00 AM"
"46430","9","5/6/2012 12:00:00 AM"
"46431","5","5/6/2012 12:00:00 AM"
"46431","9","5/6/2012 12:00:00 AM"
"46433","5","5/6/2012 12:00:00 AM"
"46433","9","5/6/2012 12:00:00 AM"
"46434","5","5/6/2012 12:00:00 AM"
"46434","9","5/6/2012 12:00:00 AM"
"46437","5","5/7/2012 12:00:00 AM"
"46437","9","5/7/2012 12:00:00 AM"
"46438","5","5/7/2012 12:00:00 AM"
"46438","9","5/7/2012 12:00:00 AM"
"46439","5","5/7/2012 12:00:00 AM"
"46439","9","5/7/2012 12:00:00 AM"
"46440","5","5/7/2012 12:00:00 AM"
"46440","9","5/7/2012 12:00:00 AM"
"46441","5","5/7/2012 12:00:00 AM"
"46441","9","5/7/2012 12:00:00 AM"
"46442","5","5/7/2012 12:00:00 AM"
"46442","9","5/7/2012 12:00:00 AM"
"46443","5","5/7/2012 12:00:00 AM"
"46443","9","5/7/2012 12:00:00 AM"
"46445","5","5/8/2012 12:00:00 AM"
"46445","9","5/8/2012 12:00:00 AM"
"46446","5","5/8/2012 12:00:00 AM"
"46446","9","5/8/2012 12:00:00 AM"
"46447","5","5/8/2012 12:00:00 AM"
"46447","9","5/8/2012 12:00:00 AM"
"46450","5","5/9/2012 12:00:00 AM"
"46450","9","5/9/2012 12:00:00 AM"
"46451","5","5/9/2012 12:00:00 AM"
"46451","9","5/9/2012 12:00:00 AM"
"46453","5","5/9/2012 12:00:00 AM"
"46453","9","5/9/2012 12:00:00 AM"
"46454","5","5/9/2012 12:00:00 AM"
"46454","9","5/9/2012 12:00:00 AM"
"46455","5","5/9/2012 12:00:00 AM"
"46455","9","5/9/2012 12:00:00 AM"
"46458","5","5/10/2012 12:00:00 AM"
"46458","9","5/10/2012 12:00:00 AM"
"46459","5","5/10/2012 12:00:00 AM"
"46459","9","5/10/2012 12:00:00 AM"
"46460","5","5/10/2012 12:00:00 AM"
"46460","9","5/10/2012 12:00:00 AM"
"46461","5","5/10/2012 12:00:00 AM"
"46461","9","5/10/2012 12:00:00 AM"
"46464","5","5/11/2012 12:00:00 AM"
"46464","9","5/11/2012 12:00:00 AM"
"46465","5","5/11/2012 12:00:00 AM"
"46465","9","5/11/2012 12:00:00 AM"
"46466","5","5/11/2012 12:00:00 AM"
"46466","9","5/11/2012 12:00:00 AM"
"46467","5","5/11/2012 12:00:00 AM"
"46467","9","5/11/2012 12:00:00 AM"
"46468","5","5/11/2012 12:00:00 AM"
"46468","9","5/11/2012 12:00:00 AM"
"46471","5","5/11/2012 12:00:00 AM"
"46471","9","5/11/2012 12:00:00 AM"
"46473","5","5/11/2012 12:00:00 AM"
"46473","9","5/11/2012 12:00:00 AM"
"46479","5","5/13/2012 12:00:00 AM"
"46479","9","5/13/2012 12:00:00 AM"
"46481","5","5/13/2012 12:00:00 AM"
"46481","9","5/13/2012 12:00:00 AM"
"46483","5","5/14/2012 12:00:00 AM"
"46483","9","5/14/2012 12:00:00 AM"
"46484","5","5/14/2012 12:00:00 AM"
"46484","9","5/14/2012 12:00:00 AM"
"46485","5","5/14/2012 12:00:00 AM"
"46485","9","5/14/2012 12:00:00 AM"
"46488","5","5/14/2012 12:00:00 AM"
"46488","9","5/14/2012 12:00:00 AM"
"46489","5","5/15/2012 12:00:00 AM"
"46489","9","5/15/2012 12:00:00 AM"
"46490","5","5/15/2012 12:00:00 AM"
"46490","9","5/15/2012 12:00:00 AM"
"46491","5","5/16/2012 12:00:00 AM"
"46491","9","5/16/2012 12:00:00 AM"
"46492","5","5/16/2012 12:00:00 AM"
"46492","9","5/16/2012 12:00:00 AM"
"46494","5","5/16/2012 12:00:00 AM"
"46494","9","5/16/2012 12:00:00 AM"
"46495","5","5/16/2012 12:00:00 AM"
"46495","9","5/16/2012 12:00:00 AM"
"46496","5","5/16/2012 12:00:00 AM"
"46496","9","5/16/2012 12:00:00 AM"
"46497","5","5/17/2012 12:00:00 AM"
"46497","9","5/17/2012 12:00:00 AM"
"46498","5","5/17/2012 12:00:00 AM"
"46498","9","5/17/2012 12:00:00 AM"
"46499","5","5/17/2012 12:00:00 AM"
"46499","9","5/17/2012 12:00:00 AM"
"46500","5","5/17/2012 12:00:00 AM"
"46500","9","5/17/2012 12:00:00 AM"
"46503","5","5/17/2012 12:00:00 AM"
"46503","9","5/17/2012 12:00:00 AM"
"46509","5","5/18/2012 12:00:00 AM"
"46509","9","5/18/2012 12:00:00 AM"
"46510","5","5/18/2012 12:00:00 AM"
"46510","9","5/18/2012 12:00:00 AM"
"46511","5","5/18/2012 12:00:00 AM"
"46511","9","5/18/2012 12:00:00 AM"
"46512","5","5/18/2012 12:00:00 AM"
"46512","9","5/18/2012 12:00:00 AM"
"46513","5","5/18/2012 12:00:00 AM"
"46513","9","5/18/2012 12:00:00 AM"
"46517","5","5/18/2012 12:00:00 AM"
"46517","9","5/18/2012 12:00:00 AM"
"46518","5","5/18/2012 12:00:00 AM"
"46518","9","5/18/2012 12:00:00 AM"
"46519","5","5/18/2012 12:00:00 AM"
"46519","9","5/18/2012 12:00:00 AM"
"46520","5","5/18/2012 12:00:00 AM"
"46520","9","5/18/2012 12:00:00 AM"
"46521","5","5/19/2012 12:00:00 AM"
"46521","9","5/19/2012 12:00:00 AM"
"46522","5","5/19/2012 12:00:00 AM"
"46522","9","5/19/2012 12:00:00 AM"
"46523","5","5/19/2012 12:00:00 AM"
"46523","9","5/19/2012 12:00:00 AM"
"46525","5","5/19/2012 12:00:00 AM"
"46525","9","5/19/2012 12:00:00 AM"
"46528","5","5/20/2012 12:00:00 AM"
"46528","9","5/20/2012 12:00:00 AM"
"46529","5","5/20/2012 12:00:00 AM"
"46529","9","5/20/2012 12:00:00 AM"
"46530","5","5/20/2012 12:00:00 AM"
"46530","9","5/20/2012 12:00:00 AM"
"46531","5","5/20/2012 12:00:00 AM"
"46531","9","5/20/2012 12:00:00 AM"
"46534","5","5/20/2012 12:00:00 AM"
"46534","9","5/20/2012 12:00:00 AM"
"46535","5","5/20/2012 12:00:00 AM"
"46535","9","5/20/2012 12:00:00 AM"
"46536","5","5/20/2012 12:00:00 AM"
"46536","9","5/20/2012 12:00:00 AM"
"46538","5","5/21/2012 12:00:00 AM"
"46538","9","5/21/2012 12:00:00 AM"
"46539","5","5/21/2012 12:00:00 AM"
"46539","9","5/21/2012 12:00:00 AM"
"46540","5","5/21/2012 12:00:00 AM"
"46540","9","5/21/2012 12:00:00 AM"
"46541","5","5/21/2012 12:00:00 AM"
"46541","9","5/21/2012 12:00:00 AM"
"46544","5","5/22/2012 12:00:00 AM"
"46544","9","5/22/2012 12:00:00 AM"
"46545","5","5/22/2012 12:00:00 AM"
"46545","9","5/22/2012 12:00:00 AM"
"46546","5","5/22/2012 12:00:00 AM"
"46546","9","5/22/2012 12:00:00 AM"
"46547","5","5/22/2012 12:00:00 AM"
"46547","9","5/22/2012 12:00:00 AM"
"46548","5","5/22/2012 12:00:00 AM"
"46548","9","5/22/2012 12:00:00 AM"
"46549","5","5/22/2012 12:00:00 AM"
"46549","9","5/22/2012 12:00:00 AM"
"46553","5","5/22/2012 12:00:00 AM"
"46553","9","5/22/2012 12:00:00 AM"
"46554","5","5/22/2012 12:00:00 AM"
"46554","9","5/22/2012 12:00:00 AM"
"46557","5","5/23/2012 12:00:00 AM"
"46557","9","5/23/2012 12:00:00 AM"
"46558","5","5/23/2012 12:00:00 AM"
"46558","9","5/23/2012 12:00:00 AM"
"46559","5","5/23/2012 12:00:00 AM"
"46559","9","5/23/2012 12:00:00 AM"
"46561","5","5/23/2012 12:00:00 AM"
"46561","9","5/23/2012 12:00:00 AM"
"46562","5","5/23/2012 12:00:00 AM"
"46562","9","5/23/2012 12:00:00 AM"
"46565","5","5/24/2012 12:00:00 AM"
"46565","9","5/24/2012 12:00:00 AM"
"46566","5","5/24/2012 12:00:00 AM"
"46566","9","5/24/2012 12:00:00 AM"
"46567","5","5/24/2012 12:00:00 AM"
"46567","9","5/24/2012 12:00:00 AM"
"46568","5","5/24/2012 12:00:00 AM"
"46568","9","5/24/2012 12:00:00 AM"
"46569","5","5/25/2012 12:00:00 AM"
"46569","9","5/25/2012 12:00:00 AM"
"46570","5","5/25/2012 12:00:00 AM"
"46570","9","5/25/2012 12:00:00 AM"
"46571","5","5/25/2012 12:00:00 AM"
"46571","9","5/25/2012 12:00:00 AM"
"46572","5","5/25/2012 12:00:00 AM"
"46572","9","5/25/2012 12:00:00 AM"
"46573","5","5/25/2012 12:00:00 AM"
"46573","9","5/25/2012 12:00:00 AM"
"46576","5","5/26/2012 12:00:00 AM"
"46576","9","5/26/2012 12:00:00 AM"
"46577","5","5/26/2012 12:00:00 AM"
"46577","9","5/26/2012 12:00:00 AM"
"46578","5","5/26/2012 12:00:00 AM"
"46578","9","5/26/2012 12:00:00 AM"
"46579","5","5/26/2012 12:00:00 AM"
"46579","9","5/26/2012 12:00:00 AM"
"46580","5","5/26/2012 12:00:00 AM"
"46580","9","5/26/2012 12:00:00 AM"
"46581","5","5/26/2012 12:00:00 AM"
"46581","9","5/26/2012 12:00:00 AM"
"46582","5","5/26/2012 12:00:00 AM"
"46582","9","5/26/2012 12:00:00 AM"
"46583","5","5/26/2012 12:00:00 AM"
"46583","9","5/26/2012 12:00:00 AM"
"46585","5","5/27/2012 12:00:00 AM"
"46585","9","5/27/2012 12:00:00 AM"
"46586","5","5/27/2012 12:00:00 AM"
"46586","9","5/27/2012 12:00:00 AM"
"46587","5","5/27/2012 12:00:00 AM"
"46587","9","5/27/2012 12:00:00 AM"
"46590","5","5/28/2012 12:00:00 AM"
"46590","9","5/28/2012 12:00:00 AM"
"46591","5","5/28/2012 12:00:00 AM"
"46591","9","5/28/2012 12:00:00 AM"
"46592","5","5/28/2012 12:00:00 AM"
"46592","9","5/28/2012 12:00:00 AM"
"46593","5","5/28/2012 12:00:00 AM"
"46593","9","5/28/2012 12:00:00 AM"
"46594","5","5/28/2012 12:00:00 AM"
"46594","9","5/28/2012 12:00:00 AM"
"46595","5","5/28/2012 12:00:00 AM"
"46595","9","5/28/2012 12:00:00 AM"
"46598","5","5/29/2012 12:00:00 AM"
"46598","9","5/29/2012 12:00:00 AM"
"46599","5","5/29/2012 12:00:00 AM"
"46599","9","5/29/2012 12:00:00 AM"
"46602","5","5/29/2012 12:00:00 AM"
"46602","9","5/29/2012 12:00:00 AM"
