"BusinessEntityID","CreditCardID","ModifiedDate"
"5205","7441","9/11/2012 12:00:00 AM"
"5206","11649","5/12/2014 12:00:00 AM"
"5207","1279","1/21/2014 12:00:00 AM"
"5208","9057","10/8/2013 12:00:00 AM"
"5209","9808","1/31/2014 12:00:00 AM"
"5210","2807","4/4/2014 12:00:00 AM"
"5211","17944","5/21/2014 12:00:00 AM"
"5212","10966","11/12/2012 12:00:00 AM"
"5213","6404","1/2/2012 12:00:00 AM"
"5214","9577","12/12/2012 12:00:00 AM"
"5215","15182","1/1/2014 12:00:00 AM"
"5216","9614","2/14/2014 12:00:00 AM"
"5217","16122","1/13/2013 12:00:00 AM"
"5218","13691","4/3/2014 12:00:00 AM"
"5219","18839","6/9/2014 12:00:00 AM"
"5220","2691","3/18/2014 12:00:00 AM"
"5221","15086","12/25/2013 12:00:00 AM"
"5222","11418","3/19/2014 12:00:00 AM"
"5223","16453","5/8/2014 12:00:00 AM"
"5224","8180","11/28/2011 12:00:00 AM"
"5225","7298","9/10/2013 12:00:00 AM"
"5226","12994","12/13/2013 12:00:00 AM"
"5227","10371","9/14/2013 12:00:00 AM"
"5228","6294","8/20/2012 12:00:00 AM"
"5229","13213","9/23/2013 12:00:00 AM"
"5230","2047","2/8/2013 12:00:00 AM"
"5231","6498","9/7/2011 12:00:00 AM"
"5232","10105","12/27/2013 12:00:00 AM"
"5233","1512","10/7/2013 12:00:00 AM"
"5234","16436","10/26/2013 12:00:00 AM"
"5235","17552","2/25/2014 12:00:00 AM"
"5236","10227","4/22/2013 12:00:00 AM"
"5237","12745","1/30/2013 12:00:00 AM"
"5238","17601","11/27/2011 12:00:00 AM"
"5239","17720","1/3/2013 12:00:00 AM"
"5240","3268","5/1/2014 12:00:00 AM"
"5241","15573","7/24/2013 12:00:00 AM"
"5242","10982","11/2/2013 12:00:00 AM"
"5243","6424","9/15/2013 12:00:00 AM"
"5244","15467","7/31/2011 12:00:00 AM"
"5245","18358","5/26/2014 12:00:00 AM"
"5246","10340","4/15/2014 12:00:00 AM"
"5247","9158","12/6/2013 12:00:00 AM"
"5248","240","11/21/2013 12:00:00 AM"
"5249","2326","9/24/2012 12:00:00 AM"
"5250","15938","2/23/2014 12:00:00 AM"
"5251","17946","5/19/2014 12:00:00 AM"
"5252","7409","3/11/2014 12:00:00 AM"
"5253","9223","9/21/2013 12:00:00 AM"
"5254","6228","4/26/2014 12:00:00 AM"
"5255","9801","1/8/2014 12:00:00 AM"
"5256","16292","1/6/2014 12:00:00 AM"
"5257","8365","5/25/2014 12:00:00 AM"
"5258","1380","6/17/2013 12:00:00 AM"
"5259","6514","1/14/2014 12:00:00 AM"
"5260","13792","10/9/2013 12:00:00 AM"
"5261","9304","10/20/2012 12:00:00 AM"
"5262","9461","6/23/2013 12:00:00 AM"
"5263","879","7/24/2013 12:00:00 AM"
"5264","384","1/25/2014 12:00:00 AM"
"5265","3202","5/24/2013 12:00:00 AM"
"5266","5558","3/22/2014 12:00:00 AM"
"5267","1411","7/17/2013 12:00:00 AM"
"5268","1140","1/21/2013 12:00:00 AM"
"5269","13634","9/20/2013 12:00:00 AM"
"5270","7666","11/5/2012 12:00:00 AM"
"5271","17534","1/16/2014 12:00:00 AM"
"5272","17372","1/10/2014 12:00:00 AM"
"5273","13373","7/3/2012 12:00:00 AM"
"5274","1644","6/8/2014 12:00:00 AM"
"5275","12692","8/12/2013 12:00:00 AM"
"5276","12294","1/5/2014 12:00:00 AM"
"5277","6906","5/2/2014 12:00:00 AM"
"5278","10876","9/25/2013 12:00:00 AM"
"5279","11423","5/10/2013 12:00:00 AM"
"5280","18671","11/12/2013 12:00:00 AM"
"5281","4874","12/13/2012 12:00:00 AM"
"5282","9218","8/21/2013 12:00:00 AM"
"5283","4882","4/6/2012 12:00:00 AM"
"5284","7771","3/15/2014 12:00:00 AM"
"5285","19096","2/24/2013 12:00:00 AM"
"5286","13859","9/29/2011 12:00:00 AM"
"5287","12990","4/7/2014 12:00:00 AM"
"5288","5596","11/6/2013 12:00:00 AM"
"5289","13856","1/30/2014 12:00:00 AM"
"5290","14804","3/11/2014 12:00:00 AM"
"5291","13609","10/7/2011 12:00:00 AM"
"5292","13956","2/24/2014 12:00:00 AM"
"5293","5797","4/19/2014 12:00:00 AM"
"5294","15026","4/24/2012 12:00:00 AM"
"5295","3483","11/3/2011 12:00:00 AM"
"5296","13912","1/24/2012 12:00:00 AM"
"5297","162","3/31/2014 12:00:00 AM"
"5298","12987","3/22/2013 12:00:00 AM"
"5299","12266","2/27/2014 12:00:00 AM"
"5300","379","3/31/2014 12:00:00 AM"
"5301","12414","7/15/2013 12:00:00 AM"
"5302","8061","10/20/2013 12:00:00 AM"
"5303","9601","8/30/2013 12:00:00 AM"
"5304","4050","8/6/2011 12:00:00 AM"
"5305","2377","5/14/2014 12:00:00 AM"
"5306","11811","6/28/2013 12:00:00 AM"
"5307","8307","4/3/2012 12:00:00 AM"
"5308","14582","4/30/2014 12:00:00 AM"
"5309","11516","10/27/2013 12:00:00 AM"
"5310","15940","6/12/2013 12:00:00 AM"
"5311","5853","4/16/2014 12:00:00 AM"
"5312","5484","2/16/2014 12:00:00 AM"
"5313","14567","12/1/2013 12:00:00 AM"
"5314","17170","11/30/2012 12:00:00 AM"
"5315","13","3/1/2014 12:00:00 AM"
"5316","18010","4/2/2014 12:00:00 AM"
"5317","15379","3/22/2014 12:00:00 AM"
"5318","18760","4/1/2013 12:00:00 AM"
"5319","4777","8/14/2013 12:00:00 AM"
"5320","10368","8/16/2013 12:00:00 AM"
"5321","18169","9/22/2013 12:00:00 AM"
"5322","17300","8/15/2013 12:00:00 AM"
"5323","829","7/11/2013 12:00:00 AM"
"5324","12664","1/12/2014 12:00:00 AM"
"5325","5504","5/23/2013 12:00:00 AM"
"5326","3407","10/18/2011 12:00:00 AM"
"5327","8312","4/23/2014 12:00:00 AM"
"5328","10242","5/22/2013 12:00:00 AM"
"5329","2216","2/4/2014 12:00:00 AM"
"5330","3881","7/11/2012 12:00:00 AM"
"5331","10523","5/7/2014 12:00:00 AM"
"5332","19115","7/30/2013 12:00:00 AM"
"5333","9385","10/6/2012 12:00:00 AM"
"5334","1825","8/3/2011 12:00:00 AM"
"5335","5599","2/12/2014 12:00:00 AM"
"5336","8289","1/19/2014 12:00:00 AM"
"5337","9313","8/30/2013 12:00:00 AM"
"5338","17811","3/17/2014 12:00:00 AM"
"5339","10604","7/20/2012 12:00:00 AM"
"5340","9619","7/6/2013 12:00:00 AM"
"5341","17448","9/4/2013 12:00:00 AM"
"5342","1089","5/20/2014 12:00:00 AM"
"5343","11597","5/5/2014 12:00:00 AM"
"5344","17741","2/24/2013 12:00:00 AM"
"5345","18818","3/24/2014 12:00:00 AM"
"5346","705","12/6/2013 12:00:00 AM"
"5347","3494","4/16/2014 12:00:00 AM"
"5348","14581","9/19/2013 12:00:00 AM"
"5349","10106","4/2/2012 12:00:00 AM"
"5350","5240","4/17/2014 12:00:00 AM"
"5351","18928","4/27/2014 12:00:00 AM"
"5352","14016","10/30/2013 12:00:00 AM"
"5353","13715","11/9/2011 12:00:00 AM"
"5354","17855","3/12/2013 12:00:00 AM"
"5355","270","8/1/2012 12:00:00 AM"
"5356","6873","5/26/2014 12:00:00 AM"
"5357","14321","4/14/2014 12:00:00 AM"
"5358","18177","5/17/2013 12:00:00 AM"
"5359","2861","10/21/2013 12:00:00 AM"
"5360","4450","2/16/2013 12:00:00 AM"
"5361","18414","9/6/2012 12:00:00 AM"
"5362","1396","5/8/2014 12:00:00 AM"
"5363","4872","5/24/2014 12:00:00 AM"
"5364","8506","8/22/2012 12:00:00 AM"
"5365","17093","6/15/2011 12:00:00 AM"
"5366","13967","3/12/2014 12:00:00 AM"
"5367","1920","9/5/2013 12:00:00 AM"
"5368","8218","3/5/2013 12:00:00 AM"
"5369","14446","7/3/2011 12:00:00 AM"
"5370","5965","9/30/2013 12:00:00 AM"
"5371","9327","5/13/2014 12:00:00 AM"
"5372","2521","9/20/2012 12:00:00 AM"
"5373","10129","1/31/2012 12:00:00 AM"
"5374","18658","11/19/2011 12:00:00 AM"
"5375","3794","12/6/2013 12:00:00 AM"
"5376","5595","8/21/2013 12:00:00 AM"
"5377","8021","9/28/2011 12:00:00 AM"
"5378","6392","10/30/2013 12:00:00 AM"
"5379","6520","3/28/2013 12:00:00 AM"
"5380","17250","3/20/2014 12:00:00 AM"
"5381","7566","2/10/2013 12:00:00 AM"
"5382","9228","4/30/2014 12:00:00 AM"
"5383","13195","1/24/2014 12:00:00 AM"
"5384","5921","4/23/2012 12:00:00 AM"
"5385","6936","7/13/2012 12:00:00 AM"
"5386","4730","5/10/2014 12:00:00 AM"
"5387","241","6/16/2014 12:00:00 AM"
"5388","3387","10/9/2012 12:00:00 AM"
"5389","3743","2/24/2014 12:00:00 AM"
"5390","9008","3/16/2013 12:00:00 AM"
"5391","1325","10/18/2013 12:00:00 AM"
"5392","4447","10/15/2013 12:00:00 AM"
"5393","18264","4/29/2014 12:00:00 AM"
"5394","13593","5/14/2013 12:00:00 AM"
"5395","17908","9/11/2013 12:00:00 AM"
"5396","11752","12/24/2013 12:00:00 AM"
"5397","1230","2/17/2014 12:00:00 AM"
"5398","1538","7/24/2013 12:00:00 AM"
"5399","3782","9/3/2011 12:00:00 AM"
"5400","10501","3/7/2013 12:00:00 AM"
"5401","15627","3/4/2014 12:00:00 AM"
"5402","7323","6/8/2012 12:00:00 AM"
"5403","10225","6/19/2012 12:00:00 AM"
"5404","2407","11/5/2013 12:00:00 AM"
"5405","7990","9/1/2012 12:00:00 AM"
"5406","7863","1/16/2014 12:00:00 AM"
"5407","982","3/30/2014 12:00:00 AM"
"5408","5385","6/6/2013 12:00:00 AM"
"5409","6169","7/10/2013 12:00:00 AM"
"5410","15877","7/1/2013 12:00:00 AM"
"5411","12728","3/4/2014 12:00:00 AM"
"5412","17498","9/4/2013 12:00:00 AM"
"5413","13725","3/29/2014 12:00:00 AM"
"5414","7866","5/26/2014 12:00:00 AM"
"5415","11676","2/4/2013 12:00:00 AM"
"5416","9003","1/7/2013 12:00:00 AM"
"5417","9569","11/24/2012 12:00:00 AM"
"5418","10814","1/11/2014 12:00:00 AM"
"5419","10643","3/18/2014 12:00:00 AM"
"5420","11680","11/22/2013 12:00:00 AM"
"5421","1404","5/5/2014 12:00:00 AM"
"5422","14738","4/29/2014 12:00:00 AM"
"5423","7981","7/9/2013 12:00:00 AM"
"5424","4379","12/18/2013 12:00:00 AM"
"5425","6004","7/2/2013 12:00:00 AM"
"5426","7239","5/18/2014 12:00:00 AM"
"5427","12138","1/1/2014 12:00:00 AM"
"5428","15097","8/3/2013 12:00:00 AM"
"5429","18558","11/14/2012 12:00:00 AM"
"5430","13212","12/11/2013 12:00:00 AM"
"5431","17653","2/5/2013 12:00:00 AM"
"5432","11312","10/13/2011 12:00:00 AM"
"5433","12965","7/19/2013 12:00:00 AM"
"5434","1247","10/15/2013 12:00:00 AM"
"5435","7277","9/23/2013 12:00:00 AM"
"5436","17141","1/4/2014 12:00:00 AM"
"5437","3087","3/10/2013 12:00:00 AM"
"5438","20","12/17/2013 12:00:00 AM"
"5439","15337","9/25/2013 12:00:00 AM"
"5440","11979","3/4/2014 12:00:00 AM"
"5441","10707","10/5/2013 12:00:00 AM"
"5442","1397","11/9/2013 12:00:00 AM"
"5443","6816","3/25/2014 12:00:00 AM"
"5444","14387","9/20/2013 12:00:00 AM"
"5445","3621","12/26/2013 12:00:00 AM"
"5446","10445","7/4/2013 12:00:00 AM"
"5447","9127","10/18/2013 12:00:00 AM"
"5448","10426","3/12/2014 12:00:00 AM"
"5449","356","6/27/2013 12:00:00 AM"
"5450","11617","5/30/2014 12:00:00 AM"
"5451","8515","10/20/2011 12:00:00 AM"
"5452","7090","6/30/2013 12:00:00 AM"
"5453","13105","11/1/2013 12:00:00 AM"
"5454","8810","6/17/2011 12:00:00 AM"
"5455","8894","7/21/2013 12:00:00 AM"
"5456","18451","11/13/2012 12:00:00 AM"
"5457","14575","6/10/2013 12:00:00 AM"
"5458","10828","7/18/2013 12:00:00 AM"
"5459","6074","10/20/2013 12:00:00 AM"
"5460","17599","7/16/2013 12:00:00 AM"
"5461","17826","10/27/2013 12:00:00 AM"
"5462","3371","6/29/2012 12:00:00 AM"
"5463","15008","7/23/2013 12:00:00 AM"
"5464","16445","10/13/2013 12:00:00 AM"
"5465","18924","11/4/2012 12:00:00 AM"
"5466","11394","7/30/2013 12:00:00 AM"
"5467","10632","5/9/2014 12:00:00 AM"
"5468","9775","1/28/2012 12:00:00 AM"
"5469","1097","7/8/2013 12:00:00 AM"
"5470","8062","7/13/2013 12:00:00 AM"
"5471","4294","9/22/2013 12:00:00 AM"
"5472","11774","2/12/2014 12:00:00 AM"
"5473","3291","1/2/2013 12:00:00 AM"
"5474","15355","7/11/2013 12:00:00 AM"
"5475","10466","1/25/2013 12:00:00 AM"
"5476","16598","6/5/2012 12:00:00 AM"
"5477","4157","6/15/2014 12:00:00 AM"
"5478","18242","3/17/2014 12:00:00 AM"
"5479","8750","3/14/2013 12:00:00 AM"
"5480","562","2/10/2014 12:00:00 AM"
"5481","2575","5/21/2014 12:00:00 AM"
"5482","229","6/29/2014 12:00:00 AM"
"5483","18162","8/18/2013 12:00:00 AM"
"5484","16333","3/13/2014 12:00:00 AM"
"5485","8788","2/27/2013 12:00:00 AM"
"5486","6568","12/19/2012 12:00:00 AM"
"5487","6611","6/4/2014 12:00:00 AM"
"5488","11904","5/7/2014 12:00:00 AM"
"5489","2426","8/20/2013 12:00:00 AM"
"5490","3954","1/15/2014 12:00:00 AM"
"5491","3241","9/9/2013 12:00:00 AM"
"5492","5519","11/19/2013 12:00:00 AM"
"5493","2945","7/14/2013 12:00:00 AM"
"5494","1951","11/22/2013 12:00:00 AM"
"5495","10083","12/16/2012 12:00:00 AM"
"5496","3534","10/12/2011 12:00:00 AM"
"5497","15017","11/4/2013 12:00:00 AM"
"5498","15819","1/29/2014 12:00:00 AM"
"5499","7281","6/27/2012 12:00:00 AM"
"5500","17558","5/28/2014 12:00:00 AM"
"5501","3091","10/7/2013 12:00:00 AM"
"5502","9812","12/7/2013 12:00:00 AM"
"5503","13994","5/18/2014 12:00:00 AM"
"5504","7825","9/24/2013 12:00:00 AM"
"5505","2218","3/28/2012 12:00:00 AM"
"5506","7112","3/11/2012 12:00:00 AM"
"5507","2567","12/25/2013 12:00:00 AM"
"5508","10000","5/15/2014 12:00:00 AM"
"5509","18532","5/13/2014 12:00:00 AM"
"5510","5910","10/18/2011 12:00:00 AM"
"5511","461","11/25/2013 12:00:00 AM"
"5512","19217","11/30/2013 12:00:00 AM"
"5513","2133","5/14/2014 12:00:00 AM"
"5514","4059","11/1/2011 12:00:00 AM"
"5515","12767","2/25/2013 12:00:00 AM"
"5516","17818","9/19/2013 12:00:00 AM"
"5517","288","12/16/2013 12:00:00 AM"
"5518","18324","4/6/2012 12:00:00 AM"
"5519","18878","12/13/2013 12:00:00 AM"
"5520","2036","11/20/2012 12:00:00 AM"
"5521","2942","4/11/2012 12:00:00 AM"
"5522","14050","4/8/2014 12:00:00 AM"
"5523","16567","4/2/2013 12:00:00 AM"
"5524","13142","7/9/2013 12:00:00 AM"
"5525","16138","1/20/2013 12:00:00 AM"
"5526","6918","6/18/2011 12:00:00 AM"
"5527","13005","4/7/2014 12:00:00 AM"
"5528","8260","12/30/2013 12:00:00 AM"
"5529","2786","5/14/2014 12:00:00 AM"
"5530","2920","4/5/2014 12:00:00 AM"
"5531","17251","11/3/2013 12:00:00 AM"
"5532","17306","1/31/2012 12:00:00 AM"
"5533","1911","2/3/2014 12:00:00 AM"
"5534","14005","10/30/2013 12:00:00 AM"
"5535","13309","3/8/2014 12:00:00 AM"
"5536","18152","8/30/2013 12:00:00 AM"
"5537","18478","1/17/2014 12:00:00 AM"
"5538","14405","1/22/2014 12:00:00 AM"
"5539","15491","7/22/2013 12:00:00 AM"
"5540","6551","9/4/2013 12:00:00 AM"
"5541","15567","8/13/2013 12:00:00 AM"
"5542","12543","1/11/2014 12:00:00 AM"
"5543","14347","3/28/2014 12:00:00 AM"
"5544","8830","4/13/2013 12:00:00 AM"
"5545","11338","5/30/2014 12:00:00 AM"
"5546","6507","3/19/2013 12:00:00 AM"
"5547","6058","8/29/2013 12:00:00 AM"
"5548","4219","6/3/2012 12:00:00 AM"
"5549","3947","2/11/2014 12:00:00 AM"
"5550","1955","8/22/2013 12:00:00 AM"
"5551","12146","9/7/2013 12:00:00 AM"
"5552","16895","12/11/2012 12:00:00 AM"
"5553","14543","7/2/2013 12:00:00 AM"
"5554","16682","6/10/2013 12:00:00 AM"
"5555","10173","2/11/2014 12:00:00 AM"
"5556","821","8/29/2013 12:00:00 AM"
"5557","9063","11/26/2013 12:00:00 AM"
"5558","11841","7/31/2011 12:00:00 AM"
"5559","137","4/30/2013 12:00:00 AM"
"5560","13083","12/7/2013 12:00:00 AM"
"5561","13255","5/27/2014 12:00:00 AM"
"5562","10625","5/16/2014 12:00:00 AM"
"5563","2556","4/27/2014 12:00:00 AM"
"5564","11739","8/23/2013 12:00:00 AM"
"5565","7572","11/5/2013 12:00:00 AM"
"5566","15057","10/5/2013 12:00:00 AM"
"5567","18067","1/6/2013 12:00:00 AM"
"5568","18297","11/15/2013 12:00:00 AM"
"5569","16003","7/18/2013 12:00:00 AM"
"5570","1802","10/29/2013 12:00:00 AM"
"5571","1999","4/17/2014 12:00:00 AM"
"5572","17508","5/10/2013 12:00:00 AM"
"5573","14533","7/19/2012 12:00:00 AM"
"5574","17665","1/27/2014 12:00:00 AM"
"5575","6206","7/16/2013 12:00:00 AM"
"5576","57","12/23/2013 12:00:00 AM"
"5577","6397","5/8/2013 12:00:00 AM"
"5578","9527","4/16/2014 12:00:00 AM"
"5579","13410","2/13/2012 12:00:00 AM"
"5580","11381","2/27/2013 12:00:00 AM"
"5581","18719","10/19/2013 12:00:00 AM"
"5582","12953","5/14/2014 12:00:00 AM"
"5583","2502","7/16/2013 12:00:00 AM"
"5584","3342","11/22/2012 12:00:00 AM"
"5585","10328","4/2/2014 12:00:00 AM"
"5586","4192","1/6/2014 12:00:00 AM"
"5587","1470","9/15/2013 12:00:00 AM"
"5588","10151","1/11/2013 12:00:00 AM"
"5589","15583","5/19/2012 12:00:00 AM"
"5590","4867","8/26/2013 12:00:00 AM"
"5591","1069","10/30/2013 12:00:00 AM"
"5592","2544","4/16/2014 12:00:00 AM"
"5593","13826","11/6/2013 12:00:00 AM"
"5594","1548","10/21/2013 12:00:00 AM"
"5595","7819","7/8/2013 12:00:00 AM"
"5596","403","9/7/2012 12:00:00 AM"
"5597","4883","1/4/2014 12:00:00 AM"
"5598","9272","3/11/2014 12:00:00 AM"
"5599","14035","1/22/2014 12:00:00 AM"
"5600","9589","5/26/2013 12:00:00 AM"
"5601","3645","4/20/2013 12:00:00 AM"
"5602","9340","11/20/2013 12:00:00 AM"
"5603","16279","4/11/2012 12:00:00 AM"
"5604","7474","5/16/2014 12:00:00 AM"
"5605","303","9/3/2013 12:00:00 AM"
"5606","14083","11/27/2013 12:00:00 AM"
"5607","815","10/11/2013 12:00:00 AM"
"5608","2222","5/8/2014 12:00:00 AM"
"5609","2722","3/12/2012 12:00:00 AM"
"5610","13036","5/20/2014 12:00:00 AM"
"5611","3366","7/4/2013 12:00:00 AM"
"5612","11775","10/2/2013 12:00:00 AM"
"5613","18684","11/8/2013 12:00:00 AM"
"5614","5082","5/19/2014 12:00:00 AM"
"5615","10678","4/24/2014 12:00:00 AM"
"5616","2570","9/25/2013 12:00:00 AM"
"5617","17625","2/16/2012 12:00:00 AM"
"5618","14336","5/15/2014 12:00:00 AM"
"5619","5665","10/21/2013 12:00:00 AM"
"5620","4004","8/15/2011 12:00:00 AM"
"5621","7257","8/12/2012 12:00:00 AM"
"5622","6740","6/2/2012 12:00:00 AM"
"5623","9405","9/28/2011 12:00:00 AM"
"5624","10831","5/7/2013 12:00:00 AM"
"5625","6217","3/7/2014 12:00:00 AM"
"5626","4212","3/26/2014 12:00:00 AM"
"5627","8723","4/3/2014 12:00:00 AM"
"5628","19202","11/15/2013 12:00:00 AM"
"5629","10615","7/15/2013 12:00:00 AM"
"5630","1672","11/27/2012 12:00:00 AM"
"5631","9070","2/6/2014 12:00:00 AM"
"5632","2784","4/29/2014 12:00:00 AM"
"5633","6177","1/16/2013 12:00:00 AM"
"5634","12479","7/12/2012 12:00:00 AM"
"5635","2530","5/8/2014 12:00:00 AM"
"5636","3842","4/7/2014 12:00:00 AM"
"5637","14518","7/3/2013 12:00:00 AM"
"5638","8947","6/8/2012 12:00:00 AM"
"5639","14244","9/7/2012 12:00:00 AM"
"5640","2892","4/29/2012 12:00:00 AM"
"5641","9646","5/9/2012 12:00:00 AM"
"5642","8142","4/19/2014 12:00:00 AM"
"5643","10341","7/27/2013 12:00:00 AM"
"5644","1915","7/5/2013 12:00:00 AM"
"5645","16166","8/27/2013 12:00:00 AM"
"5646","8059","9/19/2013 12:00:00 AM"
"5647","1665","12/14/2012 12:00:00 AM"
"5648","10610","8/18/2012 12:00:00 AM"
"5649","2321","12/29/2012 12:00:00 AM"
"5650","168","5/1/2012 12:00:00 AM"
"5651","14503","8/29/2013 12:00:00 AM"
"5652","1108","1/4/2014 12:00:00 AM"
"5653","16389","8/24/2013 12:00:00 AM"
"5654","11839","11/21/2013 12:00:00 AM"
"5655","8980","12/16/2011 12:00:00 AM"
"5656","6939","4/3/2014 12:00:00 AM"
"5657","11909","12/17/2013 12:00:00 AM"
"5658","8410","11/21/2013 12:00:00 AM"
"5659","12645","11/11/2013 12:00:00 AM"
"5660","11392","6/1/2014 12:00:00 AM"
"5661","7275","11/24/2012 12:00:00 AM"
"5662","543","12/30/2013 12:00:00 AM"
"5663","6508","8/11/2013 12:00:00 AM"
"5664","1241","8/7/2013 12:00:00 AM"
"5665","11258","2/7/2014 12:00:00 AM"
"5666","11574","12/7/2012 12:00:00 AM"
"5667","16977","2/1/2013 12:00:00 AM"
"5668","3611","3/25/2014 12:00:00 AM"
"5669","18816","1/31/2014 12:00:00 AM"
"5670","7272","1/20/2014 12:00:00 AM"
"5671","3606","7/26/2013 12:00:00 AM"
"5672","10668","9/29/2013 12:00:00 AM"
"5673","424","9/30/2012 12:00:00 AM"
"5674","9436","12/3/2011 12:00:00 AM"
"5675","10126","9/1/2013 12:00:00 AM"
"5676","7624","3/25/2014 12:00:00 AM"
"5677","10277","10/22/2013 12:00:00 AM"
"5678","15909","9/28/2011 12:00:00 AM"
"5679","11858","7/18/2013 12:00:00 AM"
"5680","16910","3/12/2014 12:00:00 AM"
"5681","5317","5/21/2014 12:00:00 AM"
"5682","14167","1/8/2013 12:00:00 AM"
"5683","11549","8/26/2013 12:00:00 AM"
"5684","5747","6/10/2012 12:00:00 AM"
"5685","9958","8/30/2013 12:00:00 AM"
"5686","10606","6/27/2014 12:00:00 AM"
"5687","9104","3/1/2014 12:00:00 AM"
"5688","2559","11/13/2013 12:00:00 AM"
"5689","13506","11/16/2013 12:00:00 AM"
"5690","12727","4/8/2014 12:00:00 AM"
"5691","468","5/5/2014 12:00:00 AM"
"5692","17513","10/11/2011 12:00:00 AM"
"5693","110","8/7/2013 12:00:00 AM"
"5694","14239","7/9/2013 12:00:00 AM"
"5695","15603","4/14/2014 12:00:00 AM"
"5696","3680","11/5/2013 12:00:00 AM"
"5697","12466","6/2/2014 12:00:00 AM"
"5698","7044","9/3/2013 12:00:00 AM"
"5699","1888","4/24/2014 12:00:00 AM"
"5700","7207","8/21/2013 12:00:00 AM"
"5701","6673","9/23/2012 12:00:00 AM"
"5702","14192","12/31/2013 12:00:00 AM"
"5703","8406","11/9/2013 12:00:00 AM"
"5704","14778","10/3/2013 12:00:00 AM"
"5705","4706","9/11/2011 12:00:00 AM"
"5706","255","4/6/2014 12:00:00 AM"
"5707","16971","2/9/2014 12:00:00 AM"
"5708","11773","5/27/2014 12:00:00 AM"
"5709","4580","6/26/2014 12:00:00 AM"
"5710","5574","9/1/2012 12:00:00 AM"
"5711","1048","6/5/2014 12:00:00 AM"
"5712","5632","4/6/2014 12:00:00 AM"
"5713","12940","8/29/2013 12:00:00 AM"
"5714","5697","7/5/2013 12:00:00 AM"
"5715","17230","3/22/2014 12:00:00 AM"
"5716","6209","12/15/2013 12:00:00 AM"
"5717","1484","8/18/2013 12:00:00 AM"
"5718","11582","2/9/2012 12:00:00 AM"
"5719","3065","10/16/2013 12:00:00 AM"
"5720","4745","10/6/2013 12:00:00 AM"
"5721","12487","5/5/2012 12:00:00 AM"
"5722","10985","10/16/2013 12:00:00 AM"
"5723","11254","5/24/2012 12:00:00 AM"
"5724","16208","3/19/2014 12:00:00 AM"
"5725","6564","11/3/2013 12:00:00 AM"
"5726","8945","6/18/2014 12:00:00 AM"
"5727","8009","3/14/2014 12:00:00 AM"
"5728","12140","9/8/2013 12:00:00 AM"
"5729","11668","1/18/2013 12:00:00 AM"
"5730","14466","4/22/2014 12:00:00 AM"
"5731","10273","10/18/2013 12:00:00 AM"
"5732","16945","9/21/2013 12:00:00 AM"
"5733","13287","8/30/2013 12:00:00 AM"
"5734","16198","2/9/2014 12:00:00 AM"
"5735","10080","5/4/2013 12:00:00 AM"
"5736","17207","5/23/2012 12:00:00 AM"
"5737","6115","6/13/2014 12:00:00 AM"
"5738","8950","12/12/2013 12:00:00 AM"
"5739","1255","3/28/2014 12:00:00 AM"
"5740","13703","1/4/2014 12:00:00 AM"
"5741","8013","3/29/2014 12:00:00 AM"
"5742","2565","10/12/2013 12:00:00 AM"
"5743","17701","10/1/2011 12:00:00 AM"
"5744","13462","8/13/2013 12:00:00 AM"
"5745","6303","11/2/2011 12:00:00 AM"
"5746","10041","11/16/2011 12:00:00 AM"
"5747","9561","1/5/2013 12:00:00 AM"
"5748","43","9/3/2013 12:00:00 AM"
"5749","17830","8/20/2012 12:00:00 AM"
"5750","9015","1/25/2014 12:00:00 AM"
"5751","18474","4/14/2013 12:00:00 AM"
"5752","13845","12/1/2011 12:00:00 AM"
"5753","7529","4/20/2014 12:00:00 AM"
"5754","6537","10/10/2013 12:00:00 AM"
"5755","6212","1/29/2012 12:00:00 AM"
"5756","12981","6/4/2014 12:00:00 AM"
"5757","4210","4/26/2014 12:00:00 AM"
"5758","14645","11/25/2013 12:00:00 AM"
"5759","16814","5/11/2014 12:00:00 AM"
"5760","18893","1/22/2012 12:00:00 AM"
"5761","1796","7/24/2013 12:00:00 AM"
"5762","8442","2/4/2014 12:00:00 AM"
"5763","17850","12/10/2013 12:00:00 AM"
"5764","698","8/13/2013 12:00:00 AM"
"5765","18544","8/16/2011 12:00:00 AM"
"5766","17054","12/15/2012 12:00:00 AM"
"5767","18197","4/14/2012 12:00:00 AM"
"5768","2991","10/17/2012 12:00:00 AM"
"5769","10955","6/30/2013 12:00:00 AM"
"5770","9548","12/7/2013 12:00:00 AM"
"5771","7144","1/13/2014 12:00:00 AM"
"5772","9203","3/13/2014 12:00:00 AM"
"5773","4976","8/22/2013 12:00:00 AM"
"5774","4595","12/17/2013 12:00:00 AM"
"5775","10624","10/9/2013 12:00:00 AM"
"5776","16286","3/14/2014 12:00:00 AM"
"5777","12213","3/11/2014 12:00:00 AM"
"5778","5674","2/19/2014 12:00:00 AM"
"5779","8299","5/20/2014 12:00:00 AM"
"5780","7259","10/27/2013 12:00:00 AM"
"5781","15054","8/14/2013 12:00:00 AM"
"5782","7960","4/11/2014 12:00:00 AM"
"5783","8316","9/2/2013 12:00:00 AM"
"5784","14159","11/19/2013 12:00:00 AM"
"5785","16873","10/28/2013 12:00:00 AM"
"5786","18392","11/17/2013 12:00:00 AM"
"5787","9629","7/30/2012 12:00:00 AM"
