"ProductID","StartDate","EndDate","ListPrice","ModifiedDate"
"863","5/30/2012 12:00:00 AM","5/29/2013 12:00:00 AM","37.9900","5/29/2013 12:00:00 AM"
"864","5/30/2013 12:00:00 AM","","63.5000","5/9/2013 12:00:00 AM"
"865","5/30/2013 12:00:00 AM","","63.5000","5/9/2013 12:00:00 AM"
"866","5/30/2013 12:00:00 AM","","63.5000","5/9/2013 12:00:00 AM"
"867","5/30/2013 12:00:00 AM","","69.9900","5/9/2013 12:00:00 AM"
"868","5/30/2013 12:00:00 AM","","69.9900","5/9/2013 12:00:00 AM"
"869","5/30/2013 12:00:00 AM","","69.9900","5/9/2013 12:00:00 AM"
"870","5/30/2013 12:00:00 AM","","4.9900","5/9/2013 12:00:00 AM"
"871","5/30/2013 12:00:00 AM","","9.9900","5/9/2013 12:00:00 AM"
"872","5/30/2013 12:00:00 AM","","8.9900","5/9/2013 12:00:00 AM"
"873","5/30/2013 12:00:00 AM","","2.2900","5/9/2013 12:00:00 AM"
"874","5/30/2013 12:00:00 AM","","8.9900","5/9/2013 12:00:00 AM"
"875","5/30/2013 12:00:00 AM","","8.9900","5/9/2013 12:00:00 AM"
"876","5/30/2013 12:00:00 AM","","120.0000","5/9/2013 12:00:00 AM"
"877","5/30/2013 12:00:00 AM","","7.9500","5/9/2013 12:00:00 AM"
"878","5/30/2013 12:00:00 AM","","21.9800","5/9/2013 12:00:00 AM"
"879","5/30/2013 12:00:00 AM","","159.0000","5/9/2013 12:00:00 AM"
"880","5/30/2013 12:00:00 AM","","54.9900","5/9/2013 12:00:00 AM"
"881","5/30/2013 12:00:00 AM","","53.9900","5/9/2013 12:00:00 AM"
"882","5/30/2013 12:00:00 AM","","53.9900","5/9/2013 12:00:00 AM"
"883","5/30/2013 12:00:00 AM","","53.9900","5/9/2013 12:00:00 AM"
"884","5/30/2013 12:00:00 AM","","53.9900","5/9/2013 12:00:00 AM"
"885","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"886","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"887","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"888","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"889","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"890","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"891","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"892","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"893","5/30/2013 12:00:00 AM","","1003.9100","5/9/2013 12:00:00 AM"
"894","5/30/2013 12:00:00 AM","","121.4600","5/9/2013 12:00:00 AM"
"895","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"896","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"897","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"898","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"899","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"900","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"901","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"902","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"903","5/30/2013 12:00:00 AM","","333.4200","5/9/2013 12:00:00 AM"
"904","5/30/2013 12:00:00 AM","","364.0900","5/9/2013 12:00:00 AM"
"905","5/30/2013 12:00:00 AM","","364.0900","5/9/2013 12:00:00 AM"
"906","5/30/2013 12:00:00 AM","","364.0900","5/9/2013 12:00:00 AM"
"907","5/30/2013 12:00:00 AM","","106.5000","5/9/2013 12:00:00 AM"
"908","5/30/2013 12:00:00 AM","","27.1200","5/9/2013 12:00:00 AM"
"909","5/30/2013 12:00:00 AM","","39.1400","5/9/2013 12:00:00 AM"
"910","5/30/2013 12:00:00 AM","","52.6400","5/9/2013 12:00:00 AM"
"911","5/30/2013 12:00:00 AM","","27.1200","5/9/2013 12:00:00 AM"
"912","5/30/2013 12:00:00 AM","","39.1400","5/9/2013 12:00:00 AM"
"913","5/30/2013 12:00:00 AM","","52.6400","5/9/2013 12:00:00 AM"
"914","5/30/2013 12:00:00 AM","","27.1200","5/9/2013 12:00:00 AM"
"915","5/30/2013 12:00:00 AM","","39.1400","5/9/2013 12:00:00 AM"
"916","5/30/2013 12:00:00 AM","","52.6400","5/9/2013 12:00:00 AM"
"917","5/30/2013 12:00:00 AM","","264.0500","5/9/2013 12:00:00 AM"
"918","5/30/2013 12:00:00 AM","","264.0500","5/9/2013 12:00:00 AM"
"919","5/30/2013 12:00:00 AM","","264.0500","5/9/2013 12:00:00 AM"
"920","5/30/2013 12:00:00 AM","","264.0500","5/9/2013 12:00:00 AM"
"921","5/30/2013 12:00:00 AM","","4.9900","5/9/2013 12:00:00 AM"
"922","5/30/2013 12:00:00 AM","","3.9900","5/9/2013 12:00:00 AM"
"923","5/30/2013 12:00:00 AM","","4.9900","5/9/2013 12:00:00 AM"
"924","5/30/2013 12:00:00 AM","","249.7900","5/9/2013 12:00:00 AM"
"925","5/30/2013 12:00:00 AM","","249.7900","5/9/2013 12:00:00 AM"
"926","5/30/2013 12:00:00 AM","","249.7900","5/9/2013 12:00:00 AM"
"927","5/30/2013 12:00:00 AM","","249.7900","5/9/2013 12:00:00 AM"
"928","5/30/2013 12:00:00 AM","","24.9900","5/9/2013 12:00:00 AM"
"929","5/30/2013 12:00:00 AM","","29.9900","5/9/2013 12:00:00 AM"
"930","5/30/2013 12:00:00 AM","","35.0000","5/9/2013 12:00:00 AM"
"931","5/30/2013 12:00:00 AM","","21.4900","5/9/2013 12:00:00 AM"
"932","5/30/2013 12:00:00 AM","","24.9900","5/9/2013 12:00:00 AM"
"933","5/30/2013 12:00:00 AM","","32.6000","5/9/2013 12:00:00 AM"
"934","5/30/2013 12:00:00 AM","","28.9900","5/9/2013 12:00:00 AM"
"935","5/30/2013 12:00:00 AM","","40.4900","5/9/2013 12:00:00 AM"
"936","5/30/2013 12:00:00 AM","","62.0900","5/9/2013 12:00:00 AM"
"937","5/30/2013 12:00:00 AM","","80.9900","5/9/2013 12:00:00 AM"
"938","5/30/2013 12:00:00 AM","","40.4900","5/9/2013 12:00:00 AM"
"939","5/30/2013 12:00:00 AM","","62.0900","5/9/2013 12:00:00 AM"
"940","5/30/2013 12:00:00 AM","","80.9900","5/9/2013 12:00:00 AM"
"941","5/30/2013 12:00:00 AM","","80.9900","5/9/2013 12:00:00 AM"
"942","5/30/2013 12:00:00 AM","","364.0900","5/9/2013 12:00:00 AM"
"943","5/30/2013 12:00:00 AM","","249.7900","5/9/2013 12:00:00 AM"
"944","5/30/2013 12:00:00 AM","","264.0500","5/9/2013 12:00:00 AM"
"945","5/30/2013 12:00:00 AM","","91.4900","5/9/2013 12:00:00 AM"
"946","5/30/2013 12:00:00 AM","","46.0900","5/9/2013 12:00:00 AM"
"947","5/30/2013 12:00:00 AM","","91.5700","5/9/2013 12:00:00 AM"
"948","5/30/2013 12:00:00 AM","","106.5000","5/9/2013 12:00:00 AM"
"949","5/30/2013 12:00:00 AM","","175.4900","5/9/2013 12:00:00 AM"
"950","5/30/2013 12:00:00 AM","","256.4900","5/9/2013 12:00:00 AM"
"951","5/30/2013 12:00:00 AM","","404.9900","5/9/2013 12:00:00 AM"
"952","5/30/2013 12:00:00 AM","","20.2400","5/9/2013 12:00:00 AM"
"953","5/30/2013 12:00:00 AM","","1214.8500","5/9/2013 12:00:00 AM"
"954","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"955","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"956","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"957","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"958","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"959","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"960","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"961","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"962","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"963","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"964","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"965","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"966","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"967","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"968","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"969","5/30/2013 12:00:00 AM","","2384.0700","5/9/2013 12:00:00 AM"
"970","5/30/2013 12:00:00 AM","","1214.8500","5/9/2013 12:00:00 AM"
"971","5/30/2013 12:00:00 AM","","1214.8500","5/9/2013 12:00:00 AM"
"972","5/30/2013 12:00:00 AM","","1214.8500","5/9/2013 12:00:00 AM"
"973","5/30/2013 12:00:00 AM","","1700.9900","5/9/2013 12:00:00 AM"
"974","5/30/2013 12:00:00 AM","","1700.9900","5/9/2013 12:00:00 AM"
"975","5/30/2013 12:00:00 AM","","1700.9900","5/9/2013 12:00:00 AM"
"976","5/30/2013 12:00:00 AM","","1700.9900","5/9/2013 12:00:00 AM"
"977","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"978","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"979","5/30/2013 12:00:00 AM","","742.3500","5/9/2013 12:00:00 AM"
"980","5/30/2013 12:00:00 AM","","769.4900","5/9/2013 12:00:00 AM"
"981","5/30/2013 12:00:00 AM","","769.4900","5/9/2013 12:00:00 AM"
"982","5/30/2013 12:00:00 AM","","769.4900","5/9/2013 12:00:00 AM"
"983","5/30/2013 12:00:00 AM","","769.4900","5/9/2013 12:00:00 AM"
"984","5/30/2013 12:00:00 AM","","564.9900","5/9/2013 12:00:00 AM"
"985","5/30/2013 12:00:00 AM","","564.9900","5/9/2013 12:00:00 AM"
"986","5/30/2013 12:00:00 AM","","564.9900","5/9/2013 12:00:00 AM"
"987","5/30/2013 12:00:00 AM","","564.9900","5/9/2013 12:00:00 AM"
"988","5/30/2013 12:00:00 AM","","564.9900","5/9/2013 12:00:00 AM"
"989","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"990","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"991","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"992","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"993","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"994","5/30/2013 12:00:00 AM","","53.9900","5/9/2013 12:00:00 AM"
"995","5/30/2013 12:00:00 AM","","101.2400","5/9/2013 12:00:00 AM"
"996","5/30/2013 12:00:00 AM","","121.4900","5/9/2013 12:00:00 AM"
"997","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"998","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
"999","5/30/2013 12:00:00 AM","","539.9900","5/9/2013 12:00:00 AM"
