"ProductID","Name","ProductNumber","MakeFlag","FinishedGoodsFlag","Color","SafetyStockLevel","ReorderPoint","StandardCost","ListPrice","Size","SizeUnitMeasureCode","WeightUnitMeasureCode","Weight","DaysToManufacture","ProductLine","Class","Style","ProductSubcategoryID","ProductModelID","SellStartDate","SellEndDate","DiscontinuedDate","rowguid","ModifiedDate"
"442","Lock Nut 7","LN-1224","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","d583d825-c707-4529-b6f2-abffa21b81ec","2/8/2014 10:01:36 AM"
"443","Lock Nut 8","LN-1420","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","e91c3dc2-c99b-4d01-8108-5dde3c87830a","2/8/2014 10:01:36 AM"
"444","Lock Nut 9","LN-1428","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","06534a20-4c00-4824-8bba-b4e3a5724d93","2/8/2014 10:01:36 AM"
"445","Lock Nut 22","LN-3410","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","1e4fa4ec-367e-4d8d-88b4-6cd34d1cfb89","2/8/2014 10:01:36 AM"
"446","Lock Nut 23","LN-3416","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","afa814c8-8ec8-49db-9fee-a291197a8fe9","2/8/2014 10:01:36 AM"
"447","Lock Nut 12","LN-3816","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","9a751f85-7130-4562-9f22-db9cab6e5bbc","2/8/2014 10:01:36 AM"
"448","Lock Nut 13","LN-3824","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","06be8347-45c1-4c40-afcb-6ab34ad135fb","2/8/2014 10:01:36 AM"
"449","Lock Nut 1","LN-4400","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","1dc29704-e0e0-4ef5-b581-4a524730c448","2/8/2014 10:01:36 AM"
"450","Lock Nut 10","LN-5161","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","612c26c7-6018-4050-b628-8b2d2e6841fa","2/8/2014 10:01:36 AM"
"451","Lock Nut 11","LN-5162","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","5bcc4558-6c16-48f1-92f0-fd2eefb17306","2/8/2014 10:01:36 AM"
"452","Lock Nut 2","LN-5400","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","53ad147d-c16d-4a8c-b086-625a31405574","2/8/2014 10:01:36 AM"
"453","Lock Nut 20","LN-5811","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","2749030e-49b7-4b24-8d47-fbcf194aba38","2/8/2014 10:01:36 AM"
"454","Lock Nut 21","LN-5818","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","e10a7b34-87f5-42cd-88b3-27a3d8e16b18","2/8/2014 10:01:36 AM"
"455","Lock Nut 3","LN-6320","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","aa5071eb-2145-4d08-9d33-b9d2ba9e1493","2/8/2014 10:01:36 AM"
"456","Lock Nut 14","LN-7161","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","1e96b03d-dc07-4a98-bc24-bf5b24c393e5","2/8/2014 10:01:36 AM"
"457","Lock Nut 15","LN-7162","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","ce04de2b-4eca-4203-a108-b7d92ff0e96e","2/8/2014 10:01:36 AM"
"458","Lock Nut 4","LN-8320","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","41bd9389-8b22-4a35-9a2c-233d39ada7ea","2/8/2014 10:01:36 AM"
"459","Lock Nut 19","LN-9080","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","5986504b-22a0-4e74-a137-c7cf99a8216f","2/8/2014 10:01:36 AM"
"460","Lock Nut 18","LN-9161","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","a420963f-92fd-4cd4-8531-6926e4162c41","2/8/2014 10:01:36 AM"
"461","Lock Ring","LR-2398","False","False","Silver","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","aeca59da-b61c-4976-8316-97e14cd4eff1","2/8/2014 10:01:36 AM"
"462","Lower Head Race","LR-8520","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","dbb962bf-0603-4095-959b-5ba9c74fbd32","2/8/2014 10:01:36 AM"
"463","Lock Washer 4","LW-1000","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","a3ee3bc5-73c5-45f3-a952-9991d038dd9c","2/8/2014 10:01:36 AM"
"464","Lock Washer 5","LW-1200","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","ecaed08d-2cf5-4d81-a4ed-8369e25af227","2/8/2014 10:01:36 AM"
"465","Lock Washer 10","LW-1201","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","a2212bab-af58-41a5-a659-a6141c8967ca","2/8/2014 10:01:36 AM"
"466","Lock Washer 6","LW-1400","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","9092f2e1-3637-4669-8565-55404a55750e","2/8/2014 10:01:36 AM"
"467","Lock Washer 13","LW-3400","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","3cb31f4a-c61c-408c-be1e-48bee412e511","2/8/2014 10:01:36 AM"
"468","Lock Washer 8","LW-3800","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","900d26e6-21a0-427d-b43c-173f6dcb2045","2/8/2014 10:01:36 AM"
"469","Lock Washer 1","LW-4000","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","5402ea37-29df-47ff-9fc7-867d60594c48","2/8/2014 10:01:36 AM"
"470","Lock Washer 7","LW-5160","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","99357255-e66b-458c-ab2e-6f68ef5452d2","2/8/2014 10:01:36 AM"
"471","Lock Washer 12","LW-5800","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","7bc9d58e-3e62-481f-8343-beb0883b3ecf","2/8/2014 10:01:36 AM"
"472","Lock Washer 2","LW-6000","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","5f201424-9e6a-4f8d-9c2c-30777e27d64f","2/8/2014 10:01:36 AM"
"473","Lock Washer 9","LW-7160","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","f9426fb2-1e68-464e-bf32-615026e0249e","2/8/2014 10:01:36 AM"
"474","Lock Washer 3","LW-8000","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","ac007b7f-73b7-4623-8150-02444c5ec023","2/8/2014 10:01:36 AM"
"475","Lock Washer 11","LW-9160","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","639d8448-b427-47b1-9e5b-0e5090a27632","2/8/2014 10:01:36 AM"
"476","Metal Angle","MA-7075","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","e876e239-7ec2-45c8-ba4b-b9ceacb379a6","2/8/2014 10:01:36 AM"
"477","Metal Bar 1","MB-2024","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","8b5429ce-7876-44b3-9332-baf78a238b36","2/8/2014 10:01:36 AM"
"478","Metal Bar 2","MB-6061","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","2a14f60e-3827-49ba-af13-466dbc30c5ba","2/8/2014 10:01:36 AM"
"479","Metal Plate 2","MP-2066","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","0773a2c9-f47f-429e-814a-25b2e08c128a","2/8/2014 10:01:36 AM"
"480","Metal Plate 1","MP-2503","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","242389be-dde0-42a1-85d9-f99fdc981336","2/8/2014 10:01:36 AM"
"481","Metal Plate 3","MP-4960","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","8b7e90e5-7785-455e-bc7c-e962f18c6848","2/8/2014 10:01:36 AM"
"482","Metal Sheet 2","MS-0253","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","8bb96dfb-23aa-4877-9c5e-866bb18facc7","2/8/2014 10:01:36 AM"
"483","Metal Sheet 3","MS-1256","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","9074e00d-005b-450e-9c92-6667782e8108","2/8/2014 10:01:36 AM"
"484","Metal Sheet 7","MS-1981","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","a9539885-0cee-4aa0-9072-8db1d34a16db","2/8/2014 10:01:36 AM"
"485","Metal Sheet 4","MS-2259","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","3cb3cf7d-ab8e-44a3-b7e9-73149f5ec29f","2/8/2014 10:01:36 AM"
"486","Metal Sheet 5","MS-2341","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","2a2c555d-328d-4299-bd83-591d0762df62","2/8/2014 10:01:36 AM"
"487","Metal Sheet 6","MS-2348","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","64844011-a1c3-4f8f-9caa-9c8d214ecc12","2/8/2014 10:01:36 AM"
"488","Metal Sheet 1","MS-6061","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","3b2febc6-c76c-4a56-9cf7-8af5b76e24ee","2/8/2014 10:01:36 AM"
"489","Metal Tread Plate","MT-1000","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","d2177b6c-3352-43f0-9a41-719754dd280c","2/8/2014 10:01:36 AM"
"490","LL Nipple","NI-4127","False","False","","1000","750","0.0000","0.0000","","","","","0","","L ","","","","4/30/2008 12:00:00 AM","","","88310f73-ab0a-41a2-8597-936f192b7d12","2/8/2014 10:01:36 AM"
"491","HL Nipple","NI-9522","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","88a7b897-6ff5-4ca2-b68a-6ea0e86f92b9","2/8/2014 10:01:36 AM"
"492","Paint - Black","PA-187B","False","False","","60","45","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","df20e514-3d47-491b-9454-0911ec3f7d29","2/8/2014 10:01:36 AM"
"493","Paint - Red","PA-361R","False","False","","60","45","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","4c568357-5d21-4ad4-bb85-bb5519b3b50c","2/8/2014 10:01:36 AM"
"494","Paint - Silver","PA-529S","False","False","","60","45","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","fa81e47d-7333-49c2-809b-308171ca2fb1","2/8/2014 10:01:36 AM"
"495","Paint - Blue","PA-632U","False","False","","60","45","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","25a73761-ae90-49d3-8d1d-dd7858db4704","2/8/2014 10:01:36 AM"
"496","Paint - Yellow","PA-823Y","False","False","","60","45","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","1c8adb43-9fe8-44a6-b949-8af33ce9486e","2/8/2014 10:01:36 AM"
"497","Pinch Bolt","PB-6109","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","f1694c24-dfab-4c92-bc66-6e717db24ea8","2/8/2014 10:01:36 AM"
"504","Cup-Shaped Race","RA-2345","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","874c800e-334d-4a3c-8d3a-1e872d5b2a1b","2/8/2014 10:01:36 AM"
"505","Cone-Shaped Race","RA-7490","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","35ce3995-9dd2-40e2-98b8-275931ac2d76","2/8/2014 10:01:36 AM"
"506","Reflector","RF-9198","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","1c850499-38ed-4c2d-8665-7edb6a7ce93d","2/8/2014 10:01:36 AM"
"507","LL Mountain Rim","RM-M464","False","False","","800","600","0.0000","0.0000","","","G  ","435.00","0","","L ","","","","4/30/2008 12:00:00 AM","","","b2cc7dfb-783d-4587-88c0-2712a538a5b2","2/8/2014 10:01:36 AM"
"508","ML Mountain Rim","RM-M692","False","False","","800","600","0.0000","0.0000","","","G  ","450.00","0","","M ","","","","4/30/2008 12:00:00 AM","","","733fd04d-322f-44f5-beec-f326189d1ce6","2/8/2014 10:01:36 AM"
"509","HL Mountain Rim","RM-M823","False","False","","800","600","0.0000","0.0000","","","G  ","400.00","0","","","","","","4/30/2008 12:00:00 AM","","","9fa4a3b5-d396-48d4-adfc-b573bc4a800a","2/8/2014 10:01:36 AM"
"510","LL Road Rim","RM-R436","False","False","","800","600","0.0000","0.0000","","","G  ","445.00","0","","L ","","","","4/30/2008 12:00:00 AM","","","c2770757-b258-4eec-a811-6856faf87437","2/8/2014 10:01:36 AM"
"511","ML Road Rim","RM-R600","False","False","","800","600","0.0000","0.0000","","","G  ","450.00","0","","M ","","","","4/30/2008 12:00:00 AM","","","80108059-0002-4253-a805-53a2324c33a4","2/8/2014 10:01:36 AM"
"512","HL Road Rim","RM-R800","False","False","","800","600","0.0000","0.0000","","","G  ","400.00","0","","","","","","4/30/2008 12:00:00 AM","","","cd9b5c44-fb31-4e0f-9905-3b2086966cc5","2/8/2014 10:01:36 AM"
"513","Touring Rim","RM-T801","False","False","","800","600","0.0000","0.0000","","","G  ","460.00","0","","","","","","4/30/2008 12:00:00 AM","","","4852db13-308a-4893-aafa-390a0dfe9f12","2/8/2014 10:01:36 AM"
"514","LL Mountain Seat Assembly","SA-M198","True","False","","500","375","98.7700","133.3400","","","","","1","","L ","","","","4/30/2008 12:00:00 AM","","","fcfc0a4f-4563-4e0b-bff4-5ddcfe3a9273","2/8/2014 10:01:36 AM"
"515","ML Mountain Seat Assembly","SA-M237","True","False","","500","375","108.9900","147.1400","","","","","1","","M ","","","","4/30/2008 12:00:00 AM","","","d3c8ae4c-a1be-448d-bf58-6ecbf36afa0b","2/8/2014 10:01:36 AM"
"516","HL Mountain Seat Assembly","SA-M687","True","False","","500","375","145.8700","196.9200","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","9e18adab-b9c7-45b1-bd95-1805ec4f297d","2/8/2014 10:01:36 AM"
"517","LL Road Seat Assembly","SA-R127","True","False","","500","375","98.7700","133.3400","","","","","1","","L ","","","","4/30/2008 12:00:00 AM","","","f5a30b8d-f35b-43f2-83a0-f7f6b51f6241","2/8/2014 10:01:36 AM"
"518","ML Road Seat Assembly","SA-R430","True","False","","500","375","108.9900","147.1400","","","","","1","","M ","","","","4/30/2008 12:00:00 AM","","","ad109395-fda9-4c2a-96f1-515ccde3d9f4","2/8/2014 10:01:36 AM"
"519","HL Road Seat Assembly","SA-R522","True","False","","500","375","145.8700","196.9200","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","7b52ee2a-7100-4a39-a0af-c89012da6ef8","2/8/2014 10:01:36 AM"
"520","LL Touring Seat Assembly","SA-T467","True","False","","500","375","98.7700","133.3400","","","","","1","","L ","","","","4/30/2008 12:00:00 AM","","","af3d83ba-4b8e-4072-817f-e6b095a1c879","2/8/2014 10:01:36 AM"
"521","ML Touring Seat Assembly","SA-T612","True","False","","500","375","108.9900","147.1400","","","","","1","","M ","","","","4/30/2008 12:00:00 AM","","","85b9a3de-000c-4351-9494-05796689c216","2/8/2014 10:01:36 AM"
"522","HL Touring Seat Assembly","SA-T872","True","False","","500","375","145.8700","196.9200","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","8c471bca-a735-4087-ad50-90ede0ac1a1b","2/8/2014 10:01:36 AM"
"523","LL Spindle/Axle","SD-2342","False","False","","500","375","0.0000","0.0000","","","","","0","","L ","","","","4/30/2008 12:00:00 AM","","","d2bd1f55-2cd4-4998-89fa-28ff2e28de2c","2/8/2014 10:01:36 AM"
"524","HL Spindle/Axle","SD-9872","False","False","","500","375","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","6ce0661d-ba1f-4012-b785-55165b3b241a","2/8/2014 10:01:36 AM"
"525","LL Shell","SH-4562","False","False","","800","600","0.0000","0.0000","","","","","0","","L ","","","","4/30/2008 12:00:00 AM","","","ae7bcda7-e836-4f68-9e61-745f27f9aa3e","2/8/2014 10:01:36 AM"
"526","HL Shell","SH-9312","False","False","","800","600","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","d215a3ae-aaf2-4cb0-9d20-3758aad078e2","2/8/2014 10:01:36 AM"
"527","Spokes","SK-9283","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","5aabb729-343b-4084-a235-ccb3da9f29e7","2/8/2014 10:01:36 AM"
"528","Seat Lug","SL-0931","False","False","","1000","750","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","4a898b1e-9a3b-4beb-9873-a7465934051a","2/8/2014 10:01:36 AM"
"529","Stem","SM-9087","True","False","","500","375","0.0000","0.0000","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","1173306e-b616-4c4a-b715-4e0a483ba2b5","2/8/2014 10:01:36 AM"
"530","Seat Post","SP-2981","False","False","","500","375","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","9b4ceb84-4e84-43f3-b326-9b7f22905363","2/8/2014 10:01:36 AM"
"531","Steerer","SR-2098","True","False","","500","375","0.0000","0.0000","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","f3b140a1-b139-4bb5-b144-1b7cbbee6c9a","2/8/2014 10:01:36 AM"
"532","Seat Stays","SS-2985","True","False","","800","600","0.0000","0.0000","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","20c2c611-dffc-49b5-99cf-d89bdd3a91ce","2/8/2014 10:01:36 AM"
"533","Seat Tube","ST-9828","True","False","","500","375","0.0000","0.0000","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","41f5388b-7253-4002-bcc6-b2a50920d11f","2/8/2014 10:01:36 AM"
"534","Top Tube","TO-2301","True","False","","500","375","0.0000","0.0000","","","","","1","","","","","","4/30/2008 12:00:00 AM","","","4c0bad8e-066b-46b8-bfe9-da61539606e8","2/8/2014 10:01:36 AM"
"535","Tension Pulley","TP-0923","False","False","","800","600","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","13df62b2-8a7b-47d5-9084-f1172c4779e4","2/8/2014 10:01:36 AM"
"679","Rear Derailleur Cage","RC-0291","False","False","Silver","500","375","0.0000","0.0000","","","","","0","","","","","","4/30/2008 12:00:00 AM","","","912b03ea-4447-48c8-85da-09b80ab26340","2/8/2014 10:01:36 AM"
"680","HL Road Frame - Black, 58","FR-R92B-58","True","True","Black","500","375","1059.3100","1431.5000","58","CM ","LB ","2.24","1","R ","H ","U ","14","6","4/30/2008 12:00:00 AM","","","43dd68d6-14a4-461f-9069-55309d90ea7e","2/8/2014 10:01:36 AM"
"706","HL Road Frame - Red, 58","FR-R92R-58","True","True","Red","500","375","1059.3100","1431.5000","58","CM ","LB ","2.24","1","R ","H ","U ","14","6","4/30/2008 12:00:00 AM","","","9540ff17-2712-4c90-a3d1-8ce5568b2462","2/8/2014 10:01:36 AM"
"707","Sport-100 Helmet, Red","HL-U509-R","False","True","Red","4","3","13.0863","34.9900","","","","","0","S ","","","31","33","5/31/2011 12:00:00 AM","","","2e1ef41a-c08a-4ff6-8ada-bde58b64a712","2/8/2014 10:01:36 AM"
"708","Sport-100 Helmet, Black","HL-U509","False","True","Black","4","3","13.0863","34.9900","","","","","0","S ","","","31","33","5/31/2011 12:00:00 AM","","","a25a44fb-c2de-4268-958f-110b8d7621e2","2/8/2014 10:01:36 AM"
"709","Mountain Bike Socks, M","SO-B909-M","False","True","White","4","3","3.3963","9.5000","M","","","","0","M ","","U ","23","18","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","18f95f47-1540-4e02-8f1f-cc1bcb6828d0","2/8/2014 10:01:36 AM"
"710","Mountain Bike Socks, L","SO-B909-L","False","True","White","4","3","3.3963","9.5000","L","","","","0","M ","","U ","23","18","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","161c035e-21b3-4e14-8e44-af508f35d80a","2/8/2014 10:01:36 AM"
"711","Sport-100 Helmet, Blue","HL-U509-B","False","True","Blue","4","3","13.0863","34.9900","","","","","0","S ","","","31","33","5/31/2011 12:00:00 AM","","","fd7c0858-4179-48c2-865b-abd5dfc7bc1d","2/8/2014 10:01:36 AM"
"712","AWC Logo Cap","CA-1098","False","True","Multi","4","3","6.9223","8.9900","","","","","0","S ","","U ","19","2","5/31/2011 12:00:00 AM","","","b9ede243-a6f4-4629-b1d4-ffe1aedc6de7","2/8/2014 10:01:36 AM"
"713","Long-Sleeve Logo Jersey, S","LJ-0192-S","False","True","Multi","4","3","38.4923","49.9900","S","","","","0","S ","","U ","21","11","5/31/2011 12:00:00 AM","","","fd449c82-a259-4fae-8584-6ca0255faf68","2/8/2014 10:01:36 AM"
"714","Long-Sleeve Logo Jersey, M","LJ-0192-M","False","True","Multi","4","3","38.4923","49.9900","M","","","","0","S ","","U ","21","11","5/31/2011 12:00:00 AM","","","6a290063-a0cf-432a-8110-2ea0fda14308","2/8/2014 10:01:36 AM"
"715","Long-Sleeve Logo Jersey, L","LJ-0192-L","False","True","Multi","4","3","38.4923","49.9900","L","","","","0","S ","","U ","21","11","5/31/2011 12:00:00 AM","","","34cf5ef5-c077-4ea0-914a-084814d5cbd5","2/8/2014 10:01:36 AM"
"716","Long-Sleeve Logo Jersey, XL","LJ-0192-X","False","True","Multi","4","3","38.4923","49.9900","XL","","","","0","S ","","U ","21","11","5/31/2011 12:00:00 AM","","","6ec47ec9-c041-4dda-b686-2125d539ce9b","2/8/2014 10:01:36 AM"
"717","HL Road Frame - Red, 62","FR-R92R-62","True","True","Red","500","375","868.6342","1431.5000","62","CM ","LB ","2.30","1","R ","H ","U ","14","6","5/31/2011 12:00:00 AM","","","052e4f8b-0a2a-46b2-9f42-10febcfae416","2/8/2014 10:01:36 AM"
"718","HL Road Frame - Red, 44","FR-R92R-44","True","True","Red","500","375","868.6342","1431.5000","44","CM ","LB ","2.12","1","R ","H ","U ","14","6","5/31/2011 12:00:00 AM","","","a88d3b54-2cae-43f2-8c6e-ea1d97b46a7c","2/8/2014 10:01:36 AM"
"719","HL Road Frame - Red, 48","FR-R92R-48","True","True","Red","500","375","868.6342","1431.5000","48","CM ","LB ","2.16","1","R ","H ","U ","14","6","5/31/2011 12:00:00 AM","","","07befc9a-7634-402b-b234-d7797733baaf","2/8/2014 10:01:36 AM"
"720","HL Road Frame - Red, 52","FR-R92R-52","True","True","Red","500","375","868.6342","1431.5000","52","CM ","LB ","2.20","1","R ","H ","U ","14","6","5/31/2011 12:00:00 AM","","","fcfea68f-310e-4e6e-9f99-bb17d011ebae","2/8/2014 10:01:36 AM"
"721","HL Road Frame - Red, 56","FR-R92R-56","True","True","Red","500","375","868.6342","1431.5000","56","CM ","LB ","2.24","1","R ","H ","U ","14","6","5/31/2011 12:00:00 AM","","","56c85873-4993-41b4-8096-1067cfd7e4bd","2/8/2014 10:01:36 AM"
"722","LL Road Frame - Black, 58","FR-R38B-58","True","True","Black","500","375","204.6251","337.2200","58","CM ","LB ","2.46","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","2140f256-f705-4d67-975d-32de03265838","2/8/2014 10:01:36 AM"
"723","LL Road Frame - Black, 60","FR-R38B-60","True","True","Black","500","375","204.6251","337.2200","60","CM ","LB ","2.48","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","aa95e2a5-e7c4-4b74-b1ea-b52ee3b51537","2/8/2014 10:01:36 AM"
"724","LL Road Frame - Black, 62","FR-R38B-62","True","True","Black","500","375","204.6251","337.2200","62","CM ","LB ","2.50","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","","","5247be33-50bf-4527-8a30-a39aae500a8e","2/8/2014 10:01:36 AM"
"725","LL Road Frame - Red, 44","FR-R38R-44","True","True","Red","500","375","187.1571","337.2200","44","CM ","LB ","2.32","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","137d319d-44ad-42b2-ab61-60b9ce52b5f2","2/8/2014 10:01:36 AM"
"726","LL Road Frame - Red, 48","FR-R38R-48","True","True","Red","500","375","187.1571","337.2200","48","CM ","LB ","2.36","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","35213547-275f-4767-805d-c8a4b8e13745","2/8/2014 10:01:36 AM"
"727","LL Road Frame - Red, 52","FR-R38R-52","True","True","Red","500","375","187.1571","337.2200","52","CM ","LB ","2.40","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","c455e0b3-d716-419d-abf0-7e03efdd2e26","2/8/2014 10:01:36 AM"
"728","LL Road Frame - Red, 58","FR-R38R-58","True","True","Red","500","375","187.1571","337.2200","58","CM ","LB ","2.46","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","799a56ff-5ad2-41b3-bfac-528b477ad129","2/8/2014 10:01:36 AM"
"729","LL Road Frame - Red, 60","FR-R38R-60","True","True","Red","500","375","187.1571","337.2200","60","CM ","LB ","2.48","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","1784bb14-d1f5-4b24-92da-9127ad179302","2/8/2014 10:01:36 AM"
"730","LL Road Frame - Red, 62","FR-R38R-62","True","True","Red","500","375","187.1571","337.2200","62","CM ","LB ","2.50","1","R ","L ","U ","14","9","5/31/2011 12:00:00 AM","5/29/2013 12:00:00 AM","","7e73aa1f-8569-4d87-9f80-ac2e513e0803","2/8/2014 10:01:36 AM"
"731","ML Road Frame - Red, 44","FR-R72R-44","True","True","Red","500","375","352.1394","594.8300","44","CM ","LB ","2.22","1","R ","M ","U ","14","16","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","459e041c-3234-409e-b4cd-81728f8a2398","2/8/2014 10:01:36 AM"
"732","ML Road Frame - Red, 48","FR-R72R-48","True","True","Red","500","375","352.1394","594.8300","48","CM ","LB ","2.26","1","R ","M ","U ","14","16","5/31/2011 12:00:00 AM","5/29/2012 12:00:00 AM","","b673189c-c042-413b-8194-73bc44b0492c","2/8/2014 10:01:36 AM"
