SalesOrderID,SalesOrderDetailID,SalesOrderNumber,PurchaseOrderNumber,OrderDate,DueDate,ShipDate,OrderStatus,OnlineOrderFlag,CustomerID,CustomerDisplayName,CustomerAccountNumber,ShipMethodName,CarrierTrackingNumber,City,StateProvinceCode,StateProvinceName,CountryRegionCode,CountryRegionName,PostalCode,TerritoryName,TerritoryGroup,ProductID,ProductName,ProductNumber,ProductCategoryName,ProductSubcategoryName,Color,Size,Weight,ProductLine,Class,Style,OrderQty,UnitPrice,UnitPriceDiscount,LineTotal,StandardCost,ListPrice,SubTotal,TaxAmt,Freight,TotalDue,CardType
43664,55,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,714,"Long-Sleeve Logo Jersey, M",LJ-0192-M,Clothing,Jerseys,Multi,M,,S ,,U ,1,28.8404,0,28.8404,38.4923,49.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43664,56,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,716,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,Clothing,Jerseys,Multi,XL,,S ,,U ,1,28.8404,0,28.8404,38.4923,49.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43664,57,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,777,"Mountain-100 Black, 44",BK-M82B-44,Bikes,Mountain Bikes,Black,44,21.13,M ,H ,U ,2,2024.994,0,4049.988,1898.0944,3374.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43664,58,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,771,"Mountain-100 Silver, 38",BK-M82S-38,Bikes,Mountain Bikes,Silver,38,20.35,M ,H ,U ,3,2039.994,0,6119.982,1912.1544,3399.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43664,59,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,773,"Mountain-100 Silver, 44",BK-M82S-44,Bikes,Mountain Bikes,Silver,44,21.13,M ,H ,U ,1,2039.994,0,2039.994,1912.1544,3399.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43664,60,SO43664,PO16617121983,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29898,Capable Sales and Service,AW00029898,CARGO TRANSPORT 5,2F44-4BA1-BB,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,778,"Mountain-100 Black, 48",BK-M82B-48,Bikes,Mountain Bikes,Black,48,21.42,M ,H ,U ,1,2024.994,0,2024.994,1898.0944,3374.99,24432.6088,2344.9921,732.81,27510.4109,ColonialVoice
43665,61,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,711,"Sport-100 Helmet, Blue",HL-U509-B,Accessories,Helmets,Blue,,,S ,,,2,20.1865,0,40.373,13.0863,34.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,62,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,773,"Mountain-100 Silver, 44",BK-M82S-44,Bikes,Mountain Bikes,Silver,44,21.13,M ,H ,U ,1,2039.994,0,2039.994,1912.1544,3399.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,63,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,707,"Sport-100 Helmet, Red",HL-U509-R,Accessories,Helmets,Red,,,S ,,,1,20.1865,0,20.1865,13.0863,34.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,64,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,Clothing,Jerseys,Multi,L,,S ,,U ,2,28.8404,0,57.6808,38.4923,49.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,65,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,777,"Mountain-100 Black, 44",BK-M82B-44,Bikes,Mountain Bikes,Black,44,21.13,M ,H ,U ,2,2024.994,0,4049.988,1898.0944,3374.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,66,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,712,AWC Logo Cap,CA-1098,Clothing,Caps,Multi,,,S ,,U ,2,5.1865,0,10.373,6.9223,8.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,67,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,775,"Mountain-100 Black, 38",BK-M82B-38,Bikes,Mountain Bikes,Black,38,20.35,M ,H ,U ,2,2024.994,0,4049.988,1898.0944,3374.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,68,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,778,"Mountain-100 Black, 48",BK-M82B-48,Bikes,Mountain Bikes,Black,48,21.42,M ,H ,U ,1,2024.994,0,2024.994,1898.0944,3374.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,69,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,709,"Mountain Bike Socks, M",SO-B909-M,Clothing,Socks,White,M,,M ,,U ,6,5.7,0,34.2,3.3963,9.5,14352.7713,1375.9427,429.9821,16158.6961,Vista
43665,70,SO43665,PO16588191572,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29580,Latest Sports Equipment,AW00029580,CARGO TRANSPORT 5,19F0-4638-8E,Seattle,WA ,Washington,US,United States,98104,Northwest,North America,776,"Mountain-100 Black, 42",BK-M82B-42,Bikes,Mountain Bikes,Black,42,20.77,M ,H ,U ,1,2024.994,0,2024.994,1898.0944,3374.99,14352.7713,1375.9427,429.9821,16158.6961,Vista
43666,71,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,764,"Road-650 Red, 52",BK-R50R-52,Bikes,Road Bikes,Red,52,19.42,R ,L ,U ,1,419.4589,0,419.4589,486.7066,782.99,5056.4896,486.3747,151.9921,5694.8564,Vista
43666,72,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,753,"Road-150 Red, 56",BK-R93R-56,Bikes,Road Bikes,Red,56,14.68,R ,H ,U ,1,2146.962,0,2146.962,2171.2942,3578.27,5056.4896,486.3747,151.9921,5694.8564,Vista
43666,73,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,732,"ML Road Frame - Red, 48",FR-R72R-48,Components,Road Frames,Red,48,2.26,R ,M ,U ,1,356.898,0,356.898,352.1394,594.83,5056.4896,486.3747,151.9921,5694.8564,Vista
43666,74,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,756,"Road-450 Red, 44",BK-R68R-44,Bikes,Road Bikes,Red,44,16.77,R ,M ,U ,1,874.794,0,874.794,884.7083,1457.99,5056.4896,486.3747,151.9921,5694.8564,Vista
43666,75,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,768,"Road-650 Black, 44",BK-R50B-44,Bikes,Road Bikes,Black,44,18.77,R ,L ,U ,2,419.4589,0,838.9178,486.7066,782.99,5056.4896,486.3747,151.9921,5694.8564,Vista
43666,76,SO43666,PO16008173883,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,30052,Wheel Gallery,AW00030052,CARGO TRANSPORT 5,D46A-40CA-8D,San Mateo,CA ,California,US,United States,94404,Southwest,North America,766,"Road-650 Black, 60",BK-R50B-60,Bikes,Road Bikes,Black,60,19.9,R ,L ,U ,1,419.4589,0,419.4589,486.7066,782.99,5056.4896,486.3747,151.9921,5694.8564,Vista
43667,77,SO43667,PO15428132599,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29974,Yellow Bicycle Company,AW00029974,CARGO TRANSPORT 5,4DFB-4B10-A6,Saint Louis,MO ,Missouri,US,United States,63103,Central,North America,710,"Mountain Bike Socks, L",SO-B909-L,Clothing,Socks,White,L,,M ,,U ,3,5.7,0,17.1,3.3963,9.5,6107.082,586.1203,183.1626,6876.3649,SuperiorCard
43667,78,SO43667,PO15428132599,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29974,Yellow Bicycle Company,AW00029974,CARGO TRANSPORT 5,4DFB-4B10-A6,Saint Louis,MO ,Missouri,US,United States,63103,Central,North America,773,"Mountain-100 Silver, 44",BK-M82S-44,Bikes,Mountain Bikes,Silver,44,21.13,M ,H ,U ,1,2039.994,0,2039.994,1912.1544,3399.99,6107.082,586.1203,183.1626,6876.3649,SuperiorCard
43667,79,SO43667,PO15428132599,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29974,Yellow Bicycle Company,AW00029974,CARGO TRANSPORT 5,4DFB-4B10-A6,Saint Louis,MO ,Missouri,US,United States,63103,Central,North America,778,"Mountain-100 Black, 48",BK-M82B-48,Bikes,Mountain Bikes,Black,48,21.42,M ,H ,U ,1,2024.994,0,2024.994,1898.0944,3374.99,6107.082,586.1203,183.1626,6876.3649,SuperiorCard
43667,80,SO43667,PO15428132599,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29974,Yellow Bicycle Company,AW00029974,CARGO TRANSPORT 5,4DFB-4B10-A6,Saint Louis,MO ,Missouri,US,United States,63103,Central,North America,775,"Mountain-100 Black, 38",BK-M82B-38,Bikes,Mountain Bikes,Black,38,20.35,M ,H ,U ,1,2024.994,0,2024.994,1898.0944,3374.99,6107.082,586.1203,183.1626,6876.3649,SuperiorCard
43668,81,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,756,"Road-450 Red, 44",BK-R68R-44,Bikes,Road Bikes,Red,44,16.77,R ,M ,U ,3,874.794,0,2624.382,884.7083,1457.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,82,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,753,"Road-150 Red, 56",BK-R93R-56,Bikes,Road Bikes,Red,56,14.68,R ,H ,U ,2,2146.962,0,4293.924,2171.2942,3578.27,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,83,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,760,"Road-650 Red, 60",BK-R50R-60,Bikes,Road Bikes,Red,60,19.9,R ,L ,U ,7,419.4589,0,2936.2123,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,84,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,765,"Road-650 Black, 58",BK-R50B-58,Bikes,Road Bikes,Black,58,19.79,R ,L ,U ,6,419.4589,0,2516.7534,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,85,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,715,"Long-Sleeve Logo Jersey, L",LJ-0192-L,Clothing,Jerseys,Multi,L,,S ,,U ,6,28.8404,0,173.0424,38.4923,49.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,86,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,730,"LL Road Frame - Red, 62",FR-R38R-62,Components,Road Frames,Red,62,2.5,R ,L ,U ,6,183.9382,0,1103.6292,187.1571,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,87,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,707,"Sport-100 Helmet, Red",HL-U509-R,Accessories,Helmets,Red,,,S ,,,2,20.1865,0,40.373,13.0863,34.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,88,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,711,"Sport-100 Helmet, Blue",HL-U509-B,Accessories,Helmets,Blue,,,S ,,,2,20.1865,0,40.373,13.0863,34.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,89,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,754,"Road-450 Red, 58",BK-R68R-58,Bikes,Road Bikes,Red,58,17.79,R ,M ,U ,2,874.794,0,1749.588,884.7083,1457.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,90,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,712,AWC Logo Cap,CA-1098,Clothing,Caps,Multi,,,S ,,U ,4,5.1865,0,20.746,6.9223,8.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,91,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,729,"LL Road Frame - Red, 60",FR-R38R-60,Components,Road Frames,Red,60,2.48,R ,L ,U ,2,183.9382,0,367.8764,187.1571,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,92,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,755,"Road-450 Red, 60",BK-R68R-60,Bikes,Road Bikes,Red,60,17.9,R ,M ,U ,3,874.794,0,2624.382,884.7083,1457.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,93,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,761,"Road-650 Red, 62",BK-R50R-62,Bikes,Road Bikes,Red,62,20,R ,L ,U ,3,419.4589,0,1258.3767,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,94,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,770,"Road-650 Black, 52",BK-R50B-52,Bikes,Road Bikes,Black,52,19.42,R ,L ,U ,2,419.4589,0,838.9178,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,95,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,726,"LL Road Frame - Red, 48",FR-R38R-48,Components,Road Frames,Red,48,2.36,R ,L ,U ,3,183.9382,0,551.8146,187.1571,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,96,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,764,"Road-650 Red, 52",BK-R50R-52,Bikes,Road Bikes,Red,52,19.42,R ,L ,U ,2,419.4589,0,838.9178,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,97,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,766,"Road-650 Black, 60",BK-R50B-60,Bikes,Road Bikes,Black,60,19.9,R ,L ,U ,2,419.4589,0,838.9178,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,98,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,725,"LL Road Frame - Red, 44",FR-R38R-44,Components,Road Frames,Red,44,2.32,R ,L ,U ,2,183.9382,0,367.8764,187.1571,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,99,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,716,"Long-Sleeve Logo Jersey, XL",LJ-0192-X,Clothing,Jerseys,Multi,XL,,S ,,U ,1,28.8404,0,28.8404,38.4923,49.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,100,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,768,"Road-650 Black, 44",BK-R50B-44,Bikes,Road Bikes,Black,44,18.77,R ,L ,U ,2,419.4589,0,838.9178,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,101,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,732,"ML Road Frame - Red, 48",FR-R72R-48,Components,Road Frames,Red,48,2.26,R ,M ,U ,4,356.898,0,1427.592,352.1394,594.83,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,102,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,758,"Road-450 Red, 52",BK-R68R-52,Bikes,Road Bikes,Red,52,17.42,R ,M ,U ,6,874.794,0,5248.764,884.7083,1457.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,103,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,762,"Road-650 Red, 44",BK-R50R-44,Bikes,Road Bikes,Red,44,18.77,R ,L ,U ,4,419.4589,0,1677.8356,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,104,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,738,"LL Road Frame - Black, 52",FR-R38B-52,Components,Road Frames,Black,52,2.4,R ,L ,U ,3,178.5808,0,535.7424,204.6251,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,105,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,714,"Long-Sleeve Logo Jersey, M",LJ-0192-M,Clothing,Jerseys,Multi,M,,S ,,U ,4,28.8404,0,115.3616,38.4923,49.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,106,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,722,"LL Road Frame - Black, 58",FR-R38B-58,Components,Road Frames,Black,58,2.46,R ,L ,U ,3,178.5808,0,535.7424,204.6251,337.22,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,107,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,708,"Sport-100 Helmet, Black",HL-U509,Accessories,Helmets,Black,,,S ,,,1,20.1865,0,20.1865,13.0863,34.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,108,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,733,"ML Road Frame - Red, 52",FR-R72R-52,Components,Road Frames,Red,52,2.3,R ,M ,U ,3,356.898,0,1070.694,352.1394,594.83,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43668,109,SO43668,PO14732180295,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29614,Retail Mall,AW00029614,CARGO TRANSPORT 5,365D-4C9A-BE,Richmond,BC ,British Columbia,CA,Canada,V6B 3P7,Canada,North America,763,"Road-650 Red, 48",BK-R50R-48,Bikes,Road Bikes,Red,48,19.13,R ,L ,U ,3,419.4589,0,1258.3767,486.7066,782.99,35944.1562,3461.7654,1081.8017,40487.7233,ColonialVoice
43669,110,SO43669,PO14123169936,5/31/2011 0:00,6/12/2011 0:00,6/7/2011 0:00,Shipped,FALSE,29747,The Bike Shop,AW00029747,CARGO TRANSPORT 5,B65C-4867-86,Puyallup,WA ,Washington,US,United States,98371,Northwest,North America,747,"HL Mountain Frame - Black, 38",FR-M94B-38,Components,Mountain Frames,Black,38,2.68,M ,H ,U ,1,714.7043,0,714.7043,739.041,1349.6,714.7043,70.5175,22.0367,807.2585,Vista
